ID_AMO,ID_TRIMESTRE,Sexo,Edad,Estado_conyugal,Educacion_titulo,Trabajo,Region,Ocupado,Desempleado,Ingreso_bruto_total_trabajo
2019,1,2,48,1, ,2,2,1, ,362666.6667
2019,1,1,21,6, ,2,2, ,1, 
2019,1,1,20,6, ,2,2, ,1, 
2019,1,1,22,6, ,2,2, ,1, 
2019,1,1,46,1, ,1,2,1, ,362500
2019,1,1,82,2, ,2,2, , , 
2019,1,2,72,2, ,2,2, , , 
2019,1,1,68,2, ,1,2,1, ,100000
2019,1,2,59,2, ,2,2, , , 
2019,1,2,41,4, ,2,2, , , 
2019,1,2,5, , , ,2, , , 
2019,1,1,10, , , ,2, , , 
2019,1,1,57,2, ,1,2,1, ,116666.6667
2019,1,2,51,2, ,2,2, , , 
2019,1,2,22,6, ,1,2,1, ,406250
2019,1,2,24,6, ,1,2,1, ,406250
2019,1,2,2, , , ,2, , , 
2019,1,1,9, , , ,2, , , 
2019,1,2,7, , , ,2, , , 
2019,1,1,34,1, ,1,2,1, ,411666.6667
2019,1,2,28,1, ,1,2,1, ,243750
2019,1,2,17,6, ,2,2, , , 
2019,1,1,13, , , ,2, , , 
2019,1,1,2, , , ,2, , , 
2019,1,1,42,2, ,1,2,1, ,385416.6667
2019,1,2,33,2, ,1,2,1, ,43333.33333
2019,1,2,40,4, ,2,2, , , 
2019,1,1,19,6, ,1,2,1, ,337740
2019,1,2,14, , , ,2, , , 
2019,1,2,17,6, ,2,2, , , 
2019,1,2,1, , , ,2, , , 
2019,1,2,60,3, ,1,2,1, ,78136
2019,1,2,9, , , ,2, , , 
2019,1,2,33,1, ,2,2, , , 
2019,1,1,28,1, ,1,2,1, ,114704
2019,1,2,13, , , ,2, , , 
2019,1,2,8, , , ,2, , , 
2019,1,2,0, , , ,2, , , 
2019,1,1,38,6, ,1,2,1, ,490000
2019,1,1,31,1, ,1,2,1, ,200000
2019,1,2,29,1, ,2,2, , , 
2019,1,2,11, , , ,2, , , 
2019,1,2,8, , , ,2, , , 
2019,1,2,6, , , ,2, , , 
2019,1,2,3, , , ,2, , , 
2019,1,1,1, , , ,2, , , 
2019,1,1,1, , , ,2, , , 
2019,1,1,73,1, ,2,2, , , 
2019,1,2,59,1, ,1,2,1, ,23650
2019,1,2,20,6, ,2,2, ,1, 
2019,1,2,2, , , ,2, , , 
2019,1,2,34,2, ,1,2,1, ,129900
2019,1,1,34,2, ,1,2,1, , 
2019,1,1,57,2, ,1,2,1, ,520000
2019,1,2,57,2, ,2,2, , , 
2019,1,1,30,6, ,1,2,1, ,242480
2019,1,2,21,6, ,1,2,1, ,51960
2019,1,2,51,6,0,2,2,1, ,486206
2019,1,1,11, , , ,2, , , 
2019,1,2,47,1, ,2,2, , , 
2019,1,1,37,1, ,1,2,1, ,357500
2019,1,1,28,6, ,1,2,1, ,325000
2019,1,2,19,6, ,2,2, , , 
2019,1,1,15,6, ,2,2, , , 
2019,1,2,20,6, ,2,2, , , 
2019,1,2,3, , , ,2, , , 
2019,1,1,1, , , ,2, , , 
2019,1,1,6, , , ,2, , , 
2019,1,2,37,6,7,1,2,1, ,685000
2019,1,1,34,1, ,1,2,1, ,866666.6667
2019,1,2,25,1, ,2,2, , , 
2019,1,2,0, , , ,2, , , 
2019,1,2,40,6, ,2,2, ,1, 
2019,1,2,10, , , ,2, , , 
2019,1,1,38,1, ,1,2,1, ,325000
2019,1,2,39,1, ,2,2, , , 
2019,1,2,6, , , ,2, , , 
2019,1,2,31,4,4,1,2,1, ,606666.6667
2019,1,1,8, , , ,2, , , 
2019,1,1,26,1, ,1,2,1, ,800000
2019,1,2,29,1, ,2,2, , , 
2019,1,1,11, , , ,2, , , 
2019,1,1,7, , , ,2, , , 
2019,1,2,28,1, ,2,2,1, ,254583.3333
2019,1,1,25,1, ,2,2, , , 
2019,1,2,9, , , ,2, , , 
2019,1,1,5, , , ,2, , , 
2019,1,2,3, , , ,2, , , 
2019,1,1,1, , , ,2, , , 
2019,1,1,49,1, ,1,2,1, ,290226.6667
2019,1,2,48,1, ,2,2, , , 
2019,1,1,25,1, ,1,2,1, ,433333.3333
2019,1,2,30,1, ,1,2,1, ,650000
2019,1,2,12, , , ,2, , , 
2019,1,2,0, , , ,2, , , 
2019,1,2,51,4, ,1,2,1, ,178666.6667
2019,1,1,30,1, ,1,2,1, ,685564
2019,1,2,23,1, ,2,2, , , 
2019,1,1,2, , , ,2, , , 
2019,1,2,9, , , ,2, , , 
2019,1,2,0, , , ,2, , , 
2019,1,2,42,1,4,2,2,1, ,1213573.333
2019,1,1,52,1, ,1,2,1, ,259800
2019,1,1,20,6, ,2,2, , , 
2019,1,2,13, , , ,2, , , 
2019,1,1,34,4, ,1,2,1, ,200000
2019,1,1,22,6, ,1,2,1, ,99999999
2019,1,2,10, , , ,2, , , 
2019,1,2,3, , , ,2, , , 
2019,1,1,41,1, ,1,2,1, ,330416.6667
2019,1,2,32,1, ,2,2, , , 
2019,1,1,17,6, ,2,2, , , 
2019,1,1,5, , , ,2, , , 
2019,1,1,59,1, ,1,2,1, ,779400
2019,1,2,53,1, ,2,2, , , 
2019,1,1,29,6, ,1,2,1, ,520000
2019,1,2,28,6, ,1,2,1, , 
2019,1,1,7, , , ,2, , , 
2019,1,2,5, , , ,2, , , 
2019,1,1,44,2, ,1,2,1, ,375000
2019,1,2,54,2, ,2,2, , , 
2019,1,1,12, , , ,2, , , 
2019,1,2,44,6, ,1,2,1, ,520000
2019,1,1,18,6, ,1,2,1, ,487500
2019,1,1,15,6, ,2,2, , , 
2019,1,2,43,6, ,1,2,1, ,64950
2019,1,1,18,6, ,2,2, , , 
2019,1,1,67,3, ,2,2, , , 
2019,1,2,12, , , ,2, , , 
2019,1,2,43,6, ,1,2,1, ,490000
2019,1,2,21,6,0,2,2, , , 
2019,1,1,22,6,3,2,2, , , 
2019,1,1,35,6, ,1,2,1, ,847176
2019,1,1,71,5, ,2,2, , , 
2019,1,2,33,1, ,2,2, , , 
2019,1,1,27,1, ,1,2,1, ,525416.6667
2019,1,1,7, , , ,2, , , 
2019,1,1,41,1, ,2,2,1, ,520000
2019,1,2,21,1, ,2,2, , , 
2019,1,2,25,2, ,1,2,1, ,311760
2019,1,1,21,2, ,1,2,1, ,259800
2019,1,2,8, , , ,2, , , 
2019,1,1,53,2, ,1,2,1, ,93920
2019,1,2,47,2, ,2,2,1, ,393595.3333
2019,1,1,43,1, ,1,2,1, ,325000
2019,1,2,43,1, ,1,2,1, ,195000
2019,1,2,18,6, ,2,2, ,1, 
2019,1,1,17,6, ,2,2, , , 
2019,1,1,43,1, ,1,2,1, ,484960
2019,1,2,44,1, ,1,2,1, ,810343.3333
2019,1,1,60,2, ,1,2,1, ,430000
2019,1,2,49,2, ,1,2,1, ,138550
2019,1,1,15,6, ,2,2, , , 
2019,1,1,10, , , ,2, , , 
2019,1,2,7, , , ,2, , , 
2019,1,1,48,2, ,1,2,1, ,1400000
2019,1,2,47,2, ,1,2,1, ,129900
2019,1,1,22,6,0,1,2,1, ,325000
2019,1,1,73,2, ,2,2, , , 
2019,1,2,70,2, ,2,2, , , 
2019,1,1,62,7, ,1,2,1, ,267573.3333
2019,1,2,37,6, ,2,2, ,1, 
2019,1,1,12, , , ,2, , , 
2019,1,1,19,6, ,2,2, ,1, 
2019,1,1,31,7, ,1,2,1, ,357500
2019,1,1,25,7, ,1,2,1, ,340000
2019,1,1,42,2,3,2,2, , , 
2019,1,2,40,2,7,2,2, , , 
2019,1,1,7, , , ,2, , , 
2019,1,1,1, , , ,2, , , 
2019,1,1,50,2, ,1,2,1, ,487500
2019,1,2,43,2, ,1,2,1, ,300000
2019,1,2,73,4, ,2,2, , , 
2019,1,1,30,6, ,1,2,1, ,1050000
2019,1,2,54,4, ,1,2,1, ,541666.6667
2019,1,1,40,1, ,1,2,1, ,590416.6667
2019,1,2,36,1, ,1,2,1, ,541666.6667
2019,1,1,14, , , ,2, , , 
2019,1,1,1, , , ,2, , , 
2019,1,1,26,1, ,1,2,1, ,429166.6667
2019,1,2,32,1, ,1,2,1, ,243750
2019,1,2,5, , , ,2, , , 
2019,1,2,64,5, ,2,2, , , 
2019,1,2,33,6, ,2,2, , , 
2019,1,2,81,6, ,2,2, , , 
2019,1,1,44,1, ,1,2,1, ,390000
2019,1,2,32,1, ,2,2, , , 
2019,1,1,6, , , ,2, , , 
2019,1,1,0, , , ,2, , , 
2019,1,1,87,5, ,2,2, , , 
2019,1,1,85,5, ,2,2, , , 
2019,1,2,42,4,4,2,2,1, ,1328503.333
2019,1,2,23,6,0,2,2, , , 
2019,1,2,21,6, ,2,2, ,1, 
2019,1,1,20,6, ,2,2, , , 
2019,1,2,66,6,3,2,2, , , 
2019,1,1,49,2, ,1,2,1, ,300000
2019,1,2,44,2,4,2,2,1, ,1127375.833
2019,1,1,9, , , ,2, , , 
2019,1,2,24,6,4,1,2,1, ,975000
2019,1,1,78,5, ,2,2, , , 
2019,1,2,47,2, ,1,2,1, ,346666.6667
2019,1,1,47,2,7,2,2,1, ,926248.3333
2019,1,2,11, , , ,2, , , 
2019,1,1,61,2,4,2,2,1, ,1730333.333
2019,1,2,49,2,3,2,2,1, ,1386701.667
2019,1,1,16,6, ,2,2, , , 
2019,1,2,69,2,3,2,2, , , 
2019,1,1,68,2,2,2,2, , , 
2019,1,1,65,2, ,1,2,1, ,350782.0833
2019,1,2,58,2, ,1,2,1, , 
2019,1,2,90,6, ,2,2, , , 
2019,1,2,33,1, ,2,2,1, ,158833.3333
2019,1,1,32,1, ,2,2, , , 
2019,1,1,15,6, ,2,2, , , 
2019,1,1,9, , , ,2, , , 
2019,1,1,58,3,0,1,2,1, ,636698.3333
2019,1,1,42,1,4,1,2,1, ,758333.3333
2019,1,2,41,1,4,2,2,1, ,752732.5
2019,1,1,23,6,0,2,2, , , 
2019,1,1,21,6,0,2,2, , , 
2019,1,1,5, , , ,2, , , 
2019,1,1,73,2, ,2,2, , , 
2019,1,2,68,2, ,2,2, , , 
2019,1,1,67,2,3,1,2,1, ,350000
2019,1,2,58,2,4,1,2,1, ,583333.3333
2019,1,2,54,1, ,1,2,1, ,400000
2019,1,1,25,6, ,1,2,1, ,325000
2019,1,1,45,1, ,1,2,1, ,325000
2019,1,2,71,5, ,2,2, , , 
2019,1,2,45,4,3,2,2, , , 
2019,1,1,7, , , ,2, , , 
2019,1,2,34,6, ,1,2,1, ,400000
2019,1,1,8, , , ,2, , , 
2019,1,2,84,6, ,2,2, , , 
2019,1,2,63,6, ,2,2, , , 
2019,1,2,63,6, ,2,2, , , 
2019,1,2,44,2,7,2,2,1, ,1386701.667
2019,1,1,42,2, ,1,2,1, ,750000
2019,1,2,17,6, ,2,2, , , 
2019,1,2,9, , , ,2, , , 
2019,1,1,57,3,2,1,2,1, ,600000
2019,1,1,59,3, ,1,2,1, ,206000
2019,1,2,56,1, ,1,2,1, ,120000
2019,1,1,40,1, ,1,2,1, ,376230.8333
2019,1,1,49,2, ,1,2,1, ,151550
2019,1,2,51,2, ,2,2, , , 
2019,1,1,69,6,2,2,2, , , 
2019,1,1,63,2,4,1,2,1, ,550000
2019,1,2,55,2,4,1,2,1, ,1583333.333
2019,1,2,69,2,7,2,2, , , 
2019,1,1,70,2, ,1,2,1, ,200000
2019,1,2,82,5,3,2,2, , , 
2019,1,2,54,1,4,1,2,1, ,1042500
2019,1,1,48,1, ,1,2,1, ,400000
2019,1,2,27,6,3,1,2,1, ,678816.6667
2019,1,2,21,6, ,2,2, , , 
2019,1,2,1, , , ,2, , , 
2019,1,2,58,5,4,2,2,1, ,1500000
2019,1,2,21,6, ,2,2, , , 
2019,1,1,75,2,0,2,2, , , 
2019,1,2,79,2, ,2,2, , , 
2019,1,2,54,6, ,2,2, , , 
2019,1,2,43,6, ,2,2,1, ,34000
2019,1,2,61,5,3,2,2, , , 
2019,1,1,32,6,3,1,2,1, ,270000
2019,1,1,28,1, ,1,2,1, ,2000000
2019,1,2,28,1, ,2,2, , , 
2019,1,1,2, , , ,2, , , 
2019,1,1,49,2, ,1,2,1, ,579166.6667
2019,1,2,34,2, ,2,2, , , 
2019,1,2,42,6,4,2,2,1, ,1781333.333
2019,1,1,12, , , ,2, , , 
2019,1,2,87,4, ,2,2, , , 
2019,1,1,53,3, ,1,2,1, ,150000
2019,1,2,61,2, ,1,2,1, ,100000
2019,1,1,68,2, ,1,2,1, ,300000
2019,1,1,75,2, ,2,2, , , 
2019,1,2,58,2, ,2,2, , , 
2019,1,1,40,6,4,1,2,1, ,379166.6667
2019,1,1,26,2, ,1,2,1, ,350000
2019,1,2,23,6,0,1,2,1, ,481166.6667
2019,1,2,20,2, ,2,2, , , 
2019,1,1,39,2,4,2,2,1, ,1041666.667
2019,1,2,44,2, ,2,2, , , 
2019,1,2,4, , , ,2, , , 
2019,1,1,53,2, ,1,2,1, ,488333.3333
2019,1,2,60,2,0,2,2, , , 
2019,1,2,43,6,0,2,2, , , 
2019,1,1,58,2, ,1,2,1, ,975000
2019,1,2,58,2,4,2,2,1, ,1500000
2019,1,2,35,2,2,2,2, , , 
2019,1,1,33,2, ,1,2,1, ,433333.3333
2019,1,1,4, , , ,2, , , 
2019,1,1,37,2,7,1,2,1, ,1508333.333
2019,1,2,38,2,7,1,2,1, ,1300000
2019,1,1,9, , , ,2, , , 
2019,1,1,3, , , ,2, , , 
2019,1,2,54,3,4,1,2,1, ,1433333.333
2019,1,1,26,6, ,1,2,1, ,487500
2019,1,2,21,6,0,2,2, , , 
2019,1,2,52,1,7,2,2,1, ,1615103.333
2019,1,1,57,1,2,1,2,1, ,866666.6667
2019,1,1,30,2,4,1,2,1, ,578333.3333
2019,1,2,30,2,3,2,2, , , 
2019,1,1,5, , , ,2, , , 
2019,1,1,67,2, ,2,2, , , 
2019,1,2,63,2, ,1,2,1, ,135000
2019,1,2,7, , , ,2, , , 
2019,1,1,90,5, ,2,2, , , 
2019,1,2,50,3,3,2,2,1, ,810833.3333
2019,1,2,64,6, ,2,2,1, ,99999999
2019,1,2,65,4, ,2,2, , , 
2019,1,1,40,1, ,1,2,1, ,360000
2019,1,2,21,1, ,2,2, ,1, 
2019,1,2,6, , , ,2, , , 
2019,1,1,38,7, ,1,2,1, ,433333.3333
2019,1,2,50,6, ,1,2,1, ,695000
2019,1,1,30,1, ,1,2,1, , 
2019,1,2,24,6, ,1,2,1, ,325000
2019,1,2,23,1,3,1,2,1, ,379166.6667
2019,1,1,15,6, ,2,2, , , 
2019,1,1,61,4, ,2,2, , , 
2019,1,1,52,4, ,2,2, , , 
2019,1,2,71,6,3,2,2, , , 
2019,1,1,28,6,3,2,2,1, ,980833.3333
2019,1,2,47,2, ,2,2, , , 
2019,1,1,44,2,3,2,2, ,1, 
2019,1,2,5, , , ,2, , , 
2019,1,2,42,6,3,2,2, ,1, 
2019,1,2,70,5, ,2,2, , , 
2019,1,1,51,1,2,1,2,1, ,303333.3333
2019,1,2,55,1, ,2,2, , , 
2019,1,2,36,6, ,2,2, , , 
2019,1,2,27,6, ,2,2, , , 
2019,1,2,74,5, ,2,2, , , 
2019,1,1,4, , , ,2, , , 
2019,1,2,3, , , ,2, , , 
2019,1,2,1, , , ,2, , , 
2019,1,1,59,2,2,1,2,1, ,281666.6667
2019,1,2,55,2,4,1,2,1, ,470000
2019,1,2,60,4,3,2,2, ,1, 
2019,1,2,27,4,4,2,2, ,1, 
2019,1,2,14, , , ,2, , , 
2019,1,1,18,6,0,2,2, , , 
2019,1,1,5, , , ,2, , , 
2019,1,1,31,1,0,2,2, , , 
2019,1,2,30,1,3,2,2, ,1, 
2019,1,2,10, , , ,2, , , 
2019,1,1,1, , , ,2, , , 
2019,1,1,63,2, ,2,2, , , 
2019,1,2,61,2, ,2,2, , , 
2019,1,1,46,2,2,1,2,1, ,811666.6667
2019,1,2,46,2, ,2,2, , , 
2019,1,1,14, , , ,2, , , 
2019,1,1,8, , , ,2, , , 
2019,1,2,37,1, ,2,2, , , 
2019,1,1,31,6, ,1,2,1, ,300000
2019,1,1,36,6, ,1,2,1, ,360000
2019,1,2,15,6, ,2,2, , , 
2019,1,1,13, , , ,2, , , 
2019,1,1,8, , , ,2, , , 
2019,1,1,1, , , ,2, , , 
2019,1,1,28,1, ,2,2, ,1, 
2019,1,1,45,1, ,2,2, ,1, 
2019,1,2,38,1, ,1,2,1, ,75000
2019,1,2,22,1,1,2,2, ,1, 
2019,1,2,19,6,0,2,2, , , 
2019,1,1,11, , , ,2, , , 
2019,1,1,9, , , ,2, , , 
2019,1,1,25,1,1,1,2,1, ,370833.3333
2019,1,1,1, , , ,2, , , 
2019,1,1,13, , , ,2, , , 
2019,1,2,58,5, ,1,2,1, ,135416.6667
2019,1,2,21,6,1,1,2,1, ,544166.6667
2019,1,1,87,5, ,2,2, , , 
2019,1,2,64,5, ,2,2, , , 
2019,1,2,20,6, ,2,2, , , 
2019,1,2,4, , , ,2, , , 
2019,1,1,67,2, ,2,2, , , 
2019,1,2,45,2, ,1,2,1, ,420000
2019,1,2,22,6,3,1,2,1, ,448000
2019,1,2,16,6,0,2,2, , , 
2019,1,2,53,1, ,1,2,1, ,85000
2019,1,1,50,1, ,1,2,1, ,240000
2019,1,2,22,6, ,2,2, , , 
2019,1,2,12, , , ,2, , , 
2019,1,1,68,2,3,2,2, , , 
2019,1,2,56,2, ,1,2,1, ,2221700
2019,1,1,32,6,3,1,2,1, ,1598000
2019,1,2,40,1,4,2,2,1, ,1443458.333
2019,1,1,43,1,3,2,2, ,1, 
2019,1,2,17,6, ,2,2, , , 
2019,1,1,74,2,2,2,2, , , 
2019,1,2,73,2,2,2,2, , , 
2019,1,2,72,6,2,2,2, , , 
2019,1,2,39,6, ,2,2, , , 
2019,1,1,80,6,8,2,2, , , 
2019,1,1,49,1, ,1,2,1, ,200000
2019,1,2,53,1, ,2,2,1, ,130000
2019,1,1,18,6, ,1,2,1, , 
2019,1,1,15,6, ,2,2, , , 
2019,1,2,34,6, ,1,2,1, ,30000
2019,1,2,17,6, ,2,2, , , 
2019,1,2,13, , , ,2, , , 
2019,1,1,10, , , ,2, , , 
2019,1,1,3, , , ,2, , , 
2019,1,1,47,2, ,1,2,1, ,373750
2019,1,2,55,2, ,2,2, , , 
2019,1,1,14, , , ,2, , , 
2019,1,2,58,6,7,1,2,1, ,650000
2019,1,2,47,6,4,2,2,1, ,1041178.333
2019,1,2,19,6,0,2,2, , , 
2019,1,2,17,6, ,2,2, , , 
2019,1,1,33,1,0,1,2,1, ,75000
2019,1,2,34,1,4,2,2,1, ,1386833.333
2019,1,2,15,6, ,2,2, , , 
2019,1,2,8, , , ,2, , , 
2019,1,2,44,1,7,2,2,1, ,1183333.333
2019,1,1,58,1,4,1,2,1, ,800000
2019,1,1,13, , , ,2, , , 
2019,1,1,88,5, ,2,2, , , 
2019,1,2,56,6, ,1,2,1, ,195000
2019,1,1,46,1, ,1,2,1, , 
2019,1,2,41,1, ,2,2, , , 
2019,1,1,23,1, ,2,2, ,1, 
2019,1,1,21,6, ,2,2, ,1, 
2019,1,1,19,6, ,2,2, , , 
2019,1,1,16,6,0,2,2, , , 
2019,1,2,16,1,0,2,2, , , 
2019,1,2,50,2, ,2,2, , , 
2019,1,1,61,2, ,2,2, , , 
2019,1,2,24,6, ,1,2,1, ,150000
2019,1,1,14, , , ,2, , , 
2019,1,2,6, , , ,2, , , 
2019,1,2,53,4, ,1,2,1, ,41666.66667
2019,1,2,21,6, ,2,2,1, , 
2019,1,1,72,4, ,2,2, , , 
2019,1,2,52,6, ,2,2, , , 
2019,1,2,29,4, ,1,2,1, ,144000
2019,1,1,25,6, ,2,2, ,1, 
2019,1,2,11, , , ,2, , , 
2019,1,1,8, , , ,2, , , 
2019,1,1,6, , , ,2, , , 
2019,1,2,4, , , ,2, , , 
2019,1,1,1, , , ,2, , , 
2019,1,2,6, , , ,2, , , 
2019,1,2,43,4, ,1,2,1, ,173333.3333
2019,1,1,20,6,1,1,2,1, ,357500
2019,1,1,16,6,0,2,2, , , 
2019,1,1,12, , , ,2, , , 
2019,1,1,8, , , ,2, , , 
2019,1,2,72,6,4,2,2, , , 
2019,1,1,66,2,2,2,2, , , 
2019,1,2,65,2, ,2,2, , , 
2019,1,2,38,2, ,2,2, , , 
2019,1,1,42,2,1,1,2,1, ,957666.6667
2019,1,1,17,6,0,2,2, , , 
2019,1,2,11, , , ,2, , , 
2019,1,1,54,1, ,2,2, ,1, 
2019,1,2,42,1, ,1,2,1, ,82916.66667
2019,1,2,41,6, ,2,2, , , 
2019,1,1,22,6, ,1,2,1, ,300000
2019,1,2,20,6, ,2,2, , , 
2019,1,1,17,6, ,2,2, , , 
2019,1,2,36,6, ,1,2,1, ,322222.1667
2019,1,1,12, , , ,2, , , 
2019,1,2,10, , , ,2, , , 
2019,1,1,35,1, ,1,2,1, ,401250
2019,1,2,32,1, ,2,2, ,1, 
2019,1,1,8, , , ,2, , , 
2019,1,1,31,1, ,1,2,1, ,574166.6667
2019,1,2,37,1, ,2,2, , , 
2019,1,1,13, , , ,2, , , 
2019,1,1,7, , , ,2, , , 
2019,1,2,57,6, ,2,2, , , 
2019,1,2,54,6, ,1,2,1, ,129900
2019,1,2,23,6, ,1,2,1, ,69280
2019,1,2,5, , , ,2, , , 
2019,1,2,42,5, ,2,2, , , 
2019,1,2,18,6, ,2,2, , , 
2019,1,2,11, , , ,2, , , 
2019,1,1,36,2, ,1,2,1, ,305000
2019,1,2,32,2, ,1,2,1, ,100000
2019,1,1,11, , , ,2, , , 
2019,1,1,15,6, ,2,2, , , 
2019,1,2,8, , , ,2, , , 
2019,1,1,46,2, ,1,2,1, ,99999999
2019,1,2,38,2, ,2,2, , , 
2019,1,2,13, , , ,2, , , 
2019,1,2,13, , , ,2, , , 
2019,1,2,10, , , ,2, , , 
2019,1,1,2, , , ,2, , , 
2019,1,1,40,2, ,1,2,1, ,352083.3333
2019,1,2,34,2, ,1,2,1, ,130000
2019,1,2,13, , , ,2, , , 
2019,1,1,9, , , ,2, , , 
2019,1,1,56,2, ,2,2, , , 
2019,1,2,55,2, ,2,2, , , 
2019,1,2,53,6, ,2,2, , , 
2019,1,2,25,6, ,2,2, , , 
2019,1,1,23,6, ,1,2,1, ,320000
2019,1,1,9, , , ,2, , , 
2019,1,1,7, , , ,2, , , 
2019,1,1,1, , , ,2, , , 
2019,1,1,21,6, ,2,2, ,1, 
2019,1,1,33,2,0,1,2,1, ,695000
2019,1,2,32,2, ,2,2, , , 
2019,1,2,13, , , ,2, , , 
2019,1,1,7, , , ,2, , , 
2019,1,1,55,2, ,1,2,1, ,320000
2019,1,2,51,2, ,2,2, , , 
2019,1,2,14, , , ,2, , , 
2019,1,2,10, , , ,2, , , 
2019,1,2,55,3, ,2,2, , , 
2019,1,1,34,6, ,2,2,1, ,325000
2019,1,1,60,2, ,2,2, , , 
2019,1,2,53,2, ,1,2,1, ,110000
2019,1,2,83,5, ,2,2, , , 
2019,1,1,57,3, ,2,2,1, ,120000
2019,1,1,50,1, ,1,2,1, ,200000
2019,1,2,41,1, ,2,2, , , 
2019,1,1,23,6, ,2,2, , , 
2019,1,2,22,6, ,2,2, , , 
2019,1,1,14, , , ,2, , , 
2019,1,2,54,2,7,2,2,1, ,1386833.333
2019,1,1,58,2, ,1,2,1, ,1850000
2019,1,1,34,6,0,2,2, ,1, 
2019,1,1,50,2, ,1,2,1, ,920833.3333
2019,1,2,54,2,1,1,2,1, ,926666.6667
2019,1,1,73,2, ,1,2,1, ,125000
2019,1,2,69,2, ,2,2, , , 
2019,1,1,47,2, ,1,2,1, ,400000
2019,1,2,43,2, ,2,2, , , 
2019,1,1,65,2, ,1,2,1, ,303333.3333
2019,1,2,55,2, ,2,2, , , 
2019,1,2,28,6, ,1,2,1, ,325000
2019,1,2,11, , , ,2, , , 
2019,1,1,6, , , ,2, , , 
2019,1,2,52,3,0,1,2,1, ,439166.6667
2019,1,1,47,2, ,1,2,1, ,379166.6667
2019,1,2,50,2, ,2,2, , , 
2019,1,2,25,6, ,1,2,1, ,216666.6667
2019,1,1,6, , , ,2, , , 
2019,1,2,78,5, ,2,2, , , 
2019,1,2,57,6, ,2,2,1, ,195000
2019,1,1,49,6, ,2,2, , , 
2019,1,2,12, , , ,2, , , 
2019,1,1,24,1, ,1,2,1, ,370000
2019,1,2,27,1, ,2,2, , , 
2019,1,1,9, , , ,2, , , 
2019,1,2,2, , , ,2, , , 
2019,1,1,48,4, ,2,2,1, ,390000
2019,1,2,20,6, ,2,2, , , 
2019,1,1,3, , , ,2, , , 
2019,1,2,29,4, ,2,2, ,1, 
2019,1,1,7, , , ,2, , , 
2019,1,1,30,2, ,1,2,1, ,281450
2019,1,2,31,2, ,2,2, , , 
2019,1,2,8, , , ,2, , , 
2019,1,1,1, , , ,2, , , 
2019,1,1,33,1, ,1,2,1, ,330000
2019,1,2,25,1, ,2,2, , , 
2019,1,1,3, , , ,2, , , 
2019,1,1,71,2, ,2,2, , , 
2019,1,2,65,2, ,2,2, , , 
2019,1,1,75,2, ,2,2, , , 
2019,1,2,73,2, ,2,2, , , 
2019,1,1,31,1, ,1,2,1, ,750000
2019,1,2,32,1, ,1,2,1, ,514583.3333
2019,1,2,11, , , ,2, , , 
2019,1,2,50,4, ,1,2,1, ,508433.3333
2019,1,2,18,6, ,2,2, , , 
2019,1,2,22,7, ,2,2, , , 
2019,1,1,4, , , ,2, , , 
2019,1,1,0, , , ,2, , , 
2019,1,1,42,6, ,1,2,1, ,80000
2019,1,1,38,2, ,1,2,1, ,390000
2019,1,2,41,2, ,2,2, , , 
2019,1,2,13, , , ,2, , , 
2019,1,1,3, , , ,2, , , 
2019,1,2,32,1,4,2,2,1, ,231526.6667
2019,1,1,8, , , ,2, , , 
2019,1,2,4, , , ,2, , , 
2019,1,1,4, , , ,2, , , 
2019,1,1,24,1, ,1,2,1, ,379166.6667
2019,1,1,68,2, ,2,2, , , 
2019,1,2,60,2, ,2,2, , , 
2019,1,2,57,1, ,1,2,1, , 
2019,1,1,54,1, ,1,2,1, ,60000
2019,1,2,13, , , ,2, , , 
2019,1,1,77,2, ,2,2, , , 
2019,1,2,82,2, ,2,2, , , 
2019,1,1,40,2,3,1,2,1, ,926248.3333
2019,1,2,37,2,4,1,2,1, ,395000
2019,1,2,3, , , ,2, , , 
2019,1,2,6, , , ,2, , , 
2019,1,1,59,2,3,1,2,1, ,498815
2019,1,2,54,2,4,2,2, , , 
2019,1,2,25,1, ,2,2, , , 
2019,1,1,24,1,0,1,2,1, ,325000
2019,1,1,7, , , ,2, , , 
2019,1,1,0, , , ,2, , , 
2019,1,2,20,6, ,2,2, ,1, 
2019,1,2,3, , , ,2, , , 
2019,1,1,40,2, ,2,2, ,1, 
2019,1,2,43,2, ,2,2, , , 
2019,1,1,22,1,1,1,2,1, , 
2019,1,2,20,1, ,2,2, , , 
2019,1,2,40,1, ,1,2,1, ,325000
2019,1,1,46,1, ,1,2,1, ,240000
2019,1,2,6, , , ,2, , , 
2019,1,2,44,6, ,2,2, , , 
2019,1,1,18,6,0,2,2, , , 
2019,1,1,51,1, ,1,2,1, ,190000
2019,1,2,41,1, ,1,2,1, ,128333.3333
2019,1,2,22,6,3,1,2,1, ,400000
2019,1,1,21,6,1,1,2,1, ,238333.3333
2019,1,1,45,1, ,2,2, ,1, 
2019,1,2,33,1, ,2,2, , , 
2019,1,2,32,4, ,1,2,1, ,100000
2019,1,1,14, , , ,2, , , 
2019,1,2,9, , , ,2, , , 
2019,1,1,7, , , ,2, , , 
2019,1,1,4, , , ,2, , , 
2019,1,2,2, , , ,2, , , 
2019,1,1,0, , , ,2, , , 
2019,1,2,78,5, ,2,2, , , 
2019,1,1,47,2, ,1,2,1, ,325000
2019,1,2,47,2, ,1,2,1, ,400000
