id,dateAdded,dateUpdated,brand,primaryCategories,colors,name,prices.amountMax,prices.amountMin,prices.availability,prices.color,prices.currency,prices.offer,prices.size
5728,2019-04-19T07:00:21Z,2019-04-19T07:07:20Z,Trotters,Shoes,Black Suede,"trotters women's luxury boot, tan/cognac, 8.5 m us",100.76,100.76,FALSE,Black Suede,USD,Online only,10.5
5729,2019-04-19T07:00:21Z,2019-04-19T07:07:20Z,Trotters,Shoes,Tan Suede,"trotters women's luxury boot, tan/cognac, 8.5 m us",100.76,100.76,FALSE,Tan Suede,USD,Online only,9.5
5730,2019-04-19T07:00:21Z,2019-04-19T07:07:20Z,Trotters,Shoes,Tan Suede,"trotters women's luxury boot, tan/cognac, 8.5 m us",100.76,100.76,FALSE,Tan Suede,USD,Online only,10
5731,2019-04-19T07:00:20Z,2019-04-19T07:07:20Z,Propet,Shoes,Sand,Women's Propet SAPPHIRE Mary Janes BLUE 10 (2E),72,72,FALSE,Sand,USD,Online only,10
5732,2019-04-19T07:00:21Z,2019-04-19T07:07:20Z,Propet,Shoes,White,Women's Propet SAPPHIRE Mary Janes BLUE 10 (2E),72,72,FALSE,White,USD,Online only,6.5
5733,2019-04-19T07:00:21Z,2019-04-19T07:07:20Z,Propet,Shoes,"Silver, Light Grey",Women's Propet SAPPHIRE Mary Janes BLUE 10 (2E),72,72,FALSE,"Silver, Light Grey",USD,Online only,8.5
5734,2019-04-19T07:00:19Z,2019-04-19T07:07:19Z,Trotters,Shoes,Tan Suede,"trotters women's luxury boot, tan/cognac, 8.5 m us",100.76,100.76,FALSE,Tan Suede,USD,Online only,9
5735,2019-04-19T07:07:19Z,2019-04-19T07:07:19Z,Propet,Shoes,"Silver, Light Grey",Women's Propet SAPPHIRE Mary Janes BLUE 10 (2E),72,72,FALSE,"Silver, Light Grey",USD,Online only,11
5736,2019-04-19T07:00:20Z,2019-04-19T07:07:19Z,Trotters,Shoes,Black Suede,"trotters women's luxury boot, tan/cognac, 8.5 m us",100.76,100.76,FALSE,Black Suede,USD,Online only,8
5737,2019-04-19T07:00:20Z,2019-04-19T07:07:19Z,Trotters,Shoes,Tan Suede,"trotters women's luxury boot, tan/cognac, 8.5 m us",100.76,100.76,FALSE,Tan Suede,USD,Online only,7
5738,2019-04-19T07:00:20Z,2019-04-19T07:07:19Z,Trotters,Shoes,Black Croco/Smooth Leather,"trotters women's luxury boot, tan/cognac, 8.5 m us",106.27,106.27,TRUE,Black Croco/Smooth Leather,USD,Online only,7.5
5739,2019-04-19T07:00:19Z,2019-04-19T07:07:19Z,Trotters,Shoes,Black Suede,"trotters women's luxury boot, tan/cognac, 8.5 m us",84.8,84.8,FALSE,Black Suede,USD,Online only,9.5
5740,2019-04-19T07:07:19Z,2019-04-19T07:07:19Z,Propet,Shoes,"Silver, Light Grey",Women's Propet SAPPHIRE Mary Janes BLUE 10 (2E),72,72,FALSE,"Silver, Light Grey",USD,Online only,9.5
5741,2019-04-19T07:00:20Z,2019-04-19T07:07:19Z,Trotters,Shoes,Tan Suede,"trotters women's luxury boot, tan/cognac, 8.5 m us",105.97,105.97,TRUE,Tan Suede,USD,Online only,6
5742,2019-04-19T07:00:19Z,2019-04-19T07:07:19Z,Trotters,Shoes,Black Suede,"trotters women's luxury boot, tan/cognac, 8.5 m us",100.76,100.76,FALSE,Black Suede,USD,Online only,9
5743,2019-04-19T07:00:19Z,2019-04-19T07:07:19Z,Propet,Shoes,White,Women's Propet SAPPHIRE Mary Janes BLUE 10 (2E),72,72,FALSE,White,USD,Online only,9
5744,2019-04-19T07:00:20Z,2019-04-19T07:07:19Z,Propet,Shoes,Sand,Women's Propet SAPPHIRE Mary Janes BLUE 10 (2E),72,72,FALSE,Sand,USD,Online only,11
5745,2019-04-19T07:00:19Z,2019-04-19T07:07:19Z,Trotters,Shoes,Black Suede,"trotters women's luxury boot, tan/cognac, 8.5 m us",100.76,100.76,FALSE,Black Suede,USD,Online only,7.5
5746,2019-04-19T07:00:20Z,2019-04-19T07:07:19Z,Propet,Shoes,"Silver, Light Grey",Women's Propet SAPPHIRE Mary Janes BLUE 10 (2E),72,72,FALSE,"Silver, Light Grey",USD,Online only,6.5
5747,2019-04-19T07:00:20Z,2019-04-19T07:07:19Z,Trotters,Shoes,Tan Suede,"trotters women's luxury boot, tan/cognac, 8.5 m us",100.76,100.76,FALSE,Tan Suede,USD,Online only,12
5748,2019-04-19T07:00:19Z,2019-04-19T07:07:19Z,Propet,Shoes,"Silver, Light Grey",Women's Propet SAPPHIRE Mary Janes BLUE 10 (2E),72,72,FALSE,"Silver, Light Grey",USD,Online only,6
5749,2019-04-19T07:00:20Z,2019-04-19T07:07:19Z,Trotters,Shoes,Black Croco/Smooth Leather,"trotters women's luxury boot, tan/cognac, 8.5 m us",142.45,142.45,TRUE,Black Croco/Smooth Leather,USD,Online only,7
5750,2019-04-19T07:00:19Z,2019-04-19T07:07:19Z,Propet,Shoes,"Silver, Light Grey",Women's Propet SAPPHIRE Mary Janes BLUE 10 (2E),72,72,FALSE,"Silver, Light Grey",USD,Online only,8.5
5751,2019-04-19T07:00:20Z,2019-04-19T07:07:19Z,Trotters,Shoes,Tan/Cognac Suede,"trotters women's luxury boot, tan/cognac, 8.5 m us",142.45,142.45,TRUE,Tan/Cognac Suede,USD,Online only,6.5 Narrow AAN
5752,2019-04-19T07:00:19Z,2019-04-19T07:07:19Z,Propet,Shoes,"Silver, Light Grey",Women's Propet SAPPHIRE Mary Janes BLUE 10 (2E),72,72,FALSE,"Silver, Light Grey",USD,Online only,10
5753,2019-04-19T07:07:15Z,2019-04-19T07:07:15Z,SAS,Shoes,WHITE,"Women's SAS, Siesta Lace up Shoe",127,127,FALSE,WHITE,USD,Online only,9.5 N
5754,2019-04-19T07:07:15Z,2019-04-19T07:07:15Z,SAS,Shoes,WHITE,"Women's SAS, Siesta Lace up Shoe",127,127,FALSE,WHITE,USD,Online only,4 M
5755,2019-04-19T07:07:13Z,2019-04-19T07:07:13Z,Trotters,Shoes,White,trotters women's lyra wide calf black embossed snake/leather 12 ww (ee),127.97,127.97,FALSE,White,USD,Online only,9
5756,2019-04-19T07:07:13Z,2019-04-19T07:07:13Z,Trotters,Shoes,White,trotters women's lyra wide calf black embossed snake/leather 12 ww (ee),179.96,179.96,FALSE,White,USD,Online only: 10% off,9.5
5757,2019-04-19T07:07:10Z,2019-04-19T07:07:10Z,Trotters,Shoes,White,trotters women's lyra wide calf black embossed snake/leather 12 ww (ee),127.97,127.97,FALSE,White,USD,Online only,8
5758,2019-04-19T07:07:07Z,2019-04-19T07:07:07Z,Diba True,Shoes,Chocolate Leather,Women's Diba True What To Do Riding Boot,191.16,191.16,TRUE,Chocolate Leather,USD,Online only,8
5759,2019-04-19T07:07:07Z,2019-04-19T07:07:07Z,Dolce Vita,Shoes,Black/White Palm Print,Dolce Vita Women's Shaye Platform Sandal,91.08,91.08,TRUE,Black/White Palm Print,USD,Online only: 39% off,7.5
5760,2019-04-19T07:07:07Z,2019-04-19T07:07:07Z,Madden Girl,Shoes,Silver Multi,Madden Girl Women's Stormmm Silver Multi Ankle-High Fabric Slip-On Shoes - 9M,20.99,20.99,TRUE,Silver Multi,USD,Online only: 58% off,9M
5761,2019-04-19T07:07:07Z,2019-04-19T07:07:07Z,Softwalk,Shoes,Electric Violet Nubuck Leather,Softwalk Womens Hampshire Black Snake Flats Size 6.5,168.59,168.59,TRUE,Electric Violet Nubuck Leather,USD,Online only,11
5762,2019-04-19T07:07:06Z,2019-04-19T07:07:06Z,Cape Robbin,Shoes,Silver,Cape Robbin Women's Shimmer Elastic Side Block Heel Ankle Boot,39.99,39.99,TRUE,Silver,USD,Online only,6.5 BM US
5763,2019-04-19T07:07:06Z,2019-04-19T07:07:06Z,Diba True,Shoes,Off White Leather,Women's Diba True Vino Time Bootie,135.16,135.16,FALSE,Off White Leather,USD,Online only,7
5764,2019-04-19T07:07:06Z,2019-04-19T07:07:06Z,Easy Street,Shoes,White,easy street women's proper pump (sand super suede),45,45,TRUE,White,USD,Online only,9
5765,2019-04-19T07:07:06Z,2019-04-19T07:07:06Z,Diba True,Shoes,Chestnut Suede,Women's Diba True This N That Ankle Strap Thong Sandal,68.95,68.95,FALSE,Chestnut Suede,USD,Online only,10
5766,2019-04-19T07:07:06Z,2019-04-19T07:07:06Z,The Highest Heel,Shoes,White,Highest Heel Women's 6 Knee High Platform Side Rocker Metal White Boots,101.05,101.05,TRUE,White,USD,Online only,Size 10
5767,2019-04-19T07:07:06Z,2019-04-19T07:07:06Z,Diba True,Shoes,Chestnut Suede,Women's Diba True This N That Ankle Strap Thong Sandal,68.95,68.95,FALSE,Chestnut Suede,USD,Online only,6
5768,2019-04-19T07:07:06Z,2019-04-19T07:07:06Z,Aerosoles,Shoes,White,Women's Aerosoles Fast Bet Ballet Flat,91.57,91.57,TRUE,White,USD,Online only,12
5769,2019-04-19T07:07:03Z,2019-04-19T07:07:03Z,totes,Shoes,Brown,Women's totes Celina Waterproof Snow Boot,39.97,39.97,FALSE,Brown,USD,Online only,9
5770,2019-04-19T07:07:03Z,2019-04-19T07:07:03Z,Trotters,Shoes,Black Nubuck Waterproof Polyurethane/Faux Fur,women's trotters below zero waterproof ankle boot,89.95,89.95,FALSE,Black Nubuck Waterproof Polyurethane/Faux Fur,USD,Online only,9.5
5771,2019-04-19T07:07:03Z,2019-04-19T07:07:03Z,Trotters,Shoes,Black Nubuck Waterproof Polyurethane/Faux Fur,women's trotters below zero waterproof ankle boot,89.95,89.95,FALSE,Black Nubuck Waterproof Polyurethane/Faux Fur,USD,Online only,12
5772,2019-04-19T07:07:03Z,2019-04-19T07:07:03Z,totes,Shoes,Black,Women's totes Celina Waterproof Snow Boot,39.97,39.97,FALSE,Black,USD,Online only,11
5773,2019-04-19T07:07:03Z,2019-04-19T07:07:03Z,totes,Shoes,Brown,Women's totes Celina Waterproof Snow Boot,34.95,34.95,FALSE,Brown,USD,Online only: 50% off,10
5774,2019-04-19T07:07:03Z,2019-04-19T07:07:03Z,totes,Shoes,Brown,Women's totes Celina Waterproof Snow Boot,39.97,39.97,FALSE,Brown,USD,Online only,11
5775,2019-04-19T07:07:03Z,2019-04-19T07:07:03Z,Trotters,Shoes,Black Nubuck Waterproof Polyurethane/Faux Fur,women's trotters below zero waterproof ankle boot,89.95,89.95,FALSE,Black Nubuck Waterproof Polyurethane/Faux Fur,USD,Online only,9.5
5776,2019-04-19T07:07:03Z,2019-04-19T07:07:03Z,Trotters,Shoes,Black Nubuck Waterproof Polyurethane/Faux Fur,women's trotters below zero waterproof ankle boot,89.95,89.95,FALSE,Black Nubuck Waterproof Polyurethane/Faux Fur,USD,Online only,9
5777,2019-04-19T07:07:02Z,2019-04-19T07:07:02Z,Alfani,Shoes,Mulberry,Alfani Womens Novaa Closed Toe Over Knee Fashion Boots,71.11,71.11,TRUE,Mulberry,USD,Online only: 45% off,6.5
5778,2019-04-19T07:07:01Z,2019-04-19T07:07:01Z,White Mountain,Shoes,Black Suede,Women's White Mountain Theo Winter Bootie,29.7,29.7,FALSE,Black Suede,USD,Online only: 70% off,7
5779,2019-04-19T07:07:01Z,2019-04-19T07:07:01Z,Nature Breeze,Shoes,Leopard,Alrisco Nature Breeze New Women Vickie-HI New Women Suede Slouchy Thigh High Boot,44.99,44.99,FALSE,Leopard,USD,Online only,6.5
5780,2019-04-19T07:07:01Z,2019-04-19T07:07:01Z,White Mountain,Shoes,Black Suede,Women's White Mountain Theo Winter Bootie,5000,5000,TRUE,Black Suede,USD,Online only,8
5781,2019-04-19T07:07:01Z,2019-04-19T07:07:01Z,White Mountain,Shoes,Grey Suedette,Women's White Mountain Nyssa Bootie,23.99,23.99,FALSE,Grey Suedette,USD,Online only: 76% off,6
5782,2019-04-19T07:07:01Z,2019-04-19T07:07:01Z,White Mountain,Shoes,Black Suede,Women's White Mountain Theo Winter Bootie,29.7,29.7,FALSE,Black Suede,USD,Online only: 70% off,8.5
5783,2019-04-19T07:07:01Z,2019-04-19T07:07:01Z,White Mountain,Shoes,Black Suede,Women's White Mountain Theo Winter Bootie,29.7,29.7,FALSE,Black Suede,USD,Online only: 70% off,7.5
5784,2019-04-19T07:07:01Z,2019-04-19T07:07:01Z,White Mountain,Shoes,Grey Suedette,Women's White Mountain Nyssa Bootie,35.99,35.99,FALSE,Grey Suedette,USD,Online only: 64% off,8.5
5785,2019-04-19T07:06:59Z,2019-04-19T07:06:59Z,White Mountain,Shoes,Black Embossed Fabric,Women's White Mountain Davenport Ankle Boot,48.56,48.56,FALSE,Black Embossed Fabric,USD,Online only,11
5786,2019-04-19T07:06:51Z,2019-04-19T07:06:51Z,white-mountain,Shoes,White,women's white mountain yonder bootie,53.32,53.32,FALSE,White,USD,Online only,8 M
5787,2019-04-19T06:59:26Z,2019-04-19T07:06:40Z,Aerosoles,Shoes,Brown/Multi,Women's A2 by Aerosoles My Way Biker Boot,109.2,109.2,TRUE,Brown/Multi,USD,Online only,9 M
5788,2019-04-19T06:59:26Z,2019-04-19T07:06:40Z,Aerosoles,Shoes,Taupe Faux Suede/Fabric,Women's A2 by Aerosoles My Way Biker Boot,77.07,77.07,FALSE,Taupe Faux Suede/Fabric,USD,Online only,8.5 M
5789,2019-04-19T07:04:55Z,2019-04-19T07:06:39Z,Ellie Shoes,Shoes,Turquoise Glitter,BP579-CHABLIS 5.5'' Heel Platform Ankle Boot,30.6,30.6,FALSE,Turquoise Glitter,USD,Online only,9 M
5790,2019-04-19T07:04:55Z,2019-04-19T07:06:39Z,Ellie Shoes,Shoes,Pink Glitter,BP579-CHABLIS 5.5'' Heel Platform Ankle Boot,28.97,28.97,TRUE,Pink Glitter,USD,Online only: 55% off,6 M
5791,2019-04-19T07:04:55Z,2019-04-19T07:06:39Z,Aerosoles,Shoes,Brown Stretch Faux Leather,Women's A2 by Aerosoles Persimmon Boot,86.01,86.01,TRUE,Brown Stretch Faux Leather,USD,Online only,7.5
5792,2019-04-19T07:06:39Z,2019-04-19T07:06:39Z,ELLIE SHOES,Shoes,Black Pu,Deluxe Knee High Easy Lace Boots,50.35,50.35,TRUE,Black Pu,USD,Online only,Size 7
5793,2019-04-19T07:06:39Z,2019-04-19T07:06:39Z,ELLIE SHOES,Shoes,Black,Deluxe Knee High Easy Lace Boots,50.35,50.35,TRUE,Black,USD,Online only,Size 12
5794,2019-04-19T07:04:55Z,2019-04-19T07:06:39Z,Ellie Shoes,Shoes,Silver Glitter,BP579-CHABLIS 5.5'' Heel Platform Ankle Boot,60,60,TRUE,Silver Glitter,USD,Online only,6 M
5795,2019-04-19T07:06:39Z,2019-04-19T07:06:39Z,ELLIE SHOES,Shoes,Black Pu,Deluxe Knee High Easy Lace Boots,50.35,50.35,TRUE,Black Pu,USD,Online only,Size 8
5796,2019-04-19T07:06:39Z,2019-04-19T07:06:39Z,Aerosoles,Shoes,White,Women's A2 by Aerosoles Drive Time Penny Loafer Slide,74.12,74.12,FALSE,White,USD,Online only,8
5797,2019-04-19T07:06:39Z,2019-04-19T07:06:39Z,Aerosoles,Shoes,White,Women's A2 by Aerosoles Drive Time Penny Loafer Slide,74.69,74.69,FALSE,White,USD,Online only,8.5
5798,2019-04-19T07:06:38Z,2019-04-19T07:06:38Z,ELLIE,Shoes,FUCHSIA,ELLIE 421-ZENITH WOMEN 4 Knee High Boot Neon. Women,43.43,43.43,FALSE,FUCHSIA,USD,Online only,12
5799,2019-04-19T07:06:37Z,2019-04-19T07:06:37Z,SoftWalk,Shoes,Off White Nappa Leather/Stretch,Women's SoftWalk Tanglewood,95.99,95.99,TRUE,Off White Nappa Leather/Stretch,USD,Online only,10 M
5800,2019-04-19T07:06:37Z,2019-04-19T07:06:37Z,Unique Bargains,Shoes,Gray,Women Contrast Color PU Panel Mesh Training Shoes,35.91,35.91,TRUE,Gray,USD,Online only: 50% off,8.5
5801,2019-04-19T07:06:37Z,2019-04-19T07:06:37Z,Ellie,Shoes,PINK,ELLIE 777-PRINCE Women's Unicorn Heel Side Zipper Platform Bootie with Fringe,138.83,138.83,TRUE,PINK,USD,Online only,6
5802,2019-04-19T07:06:37Z,2019-04-19T07:06:37Z,Aerosoles,Shoes,Brown Stretch Faux Leather,Women's A2 by Aerosoles Persimmon Boot,137.98,137.98,TRUE,Brown Stretch Faux Leather,USD,Online only,8.5
5803,2019-04-19T07:06:37Z,2019-04-19T07:06:37Z,Unique Bargains,Shoes,Pink,Women Contrast Color PU Panel Mesh Training Shoes,35.91,35.91,TRUE,Pink,USD,Online only: 50% off,9
5804,2019-04-19T07:06:37Z,2019-04-19T07:06:37Z,A2 by Aerosoles,Shoes,Gold Snake Print Synthetic,Women's A2 by Aerosoles Plushed Nickel Wedge Sandal,44.36,44.36,FALSE,Gold Snake Print Synthetic,USD,Online only: 37% off,9
5805,2019-04-19T07:06:37Z,2019-04-19T07:06:37Z,ellie,Shoes,Pink,6 Inch Womens High Heel Shoes Rhinestone Bootie Platform Peep Toe Shoes,88.98,88.98,FALSE,Pink,USD,Online only: 21% off,8
5806,2019-04-19T07:06:36Z,2019-04-19T07:06:36Z,SoftWalk,Shoes,Sand Leather,women's softwalk ramsey lace chukka bootie,191.59,191.59,TRUE,Sand Leather,USD,Online only,11
5807,2019-04-19T07:06:36Z,2019-04-19T07:06:36Z,ELLIE,Shoes,Black,Ellie Shoes E-609-Scrunch 6 Microfiber Slouch Ankle Boot 6 / Pink,78.99,78.99,TRUE,Black,USD,Online only,11
5808,2019-04-19T07:06:36Z,2019-04-19T07:06:36Z,ELLIE,Shoes,Pink,Ellie Shoe E-500-FUZZ 5 Chunky Heel Platform Boot with faux fur 10 / Pink,95.95,95.95,FALSE,Pink,USD,Online only,12
5809,2019-04-19T07:06:36Z,2019-04-19T07:06:36Z,SoftWalk,Shoes,Black Soft Mini Tumbled Leather,women's softwalk ramsey lace chukka bootie,112.46,112.46,FALSE,Black Soft Mini Tumbled Leather,USD,Online only,10.5
5810,2019-04-19T07:06:34Z,2019-04-19T07:06:34Z,Sam Edelman,Shoes,Black,Women's Sam Edelman Tinsley Rain Bootie,39.99,39.99,FALSE,Black,USD,Online only: 29% off,9 US / 39 EU
5811,2019-04-19T07:06:34Z,2019-04-19T07:06:34Z,K-Swiss,Shoes,Turquoise / Clear Water,K-Swiss Women's X Lite Athletic Cmf Low Turquoise / Clear Water Ankle-High Running Shoe - 7.5M,37.43,37.43,FALSE,Turquoise / Clear Water,USD,Online only: 42% off,7.5M
5812,2019-04-19T07:06:21Z,2019-04-19T07:06:21Z,Aerosoles,Shoes,Black,Women's Made of Honor Dress Pump,57.87,57.87,TRUE,Black,USD,Online only,6
5813,2019-04-19T07:06:21Z,2019-04-19T07:06:21Z,Breckelles,Shoes,Light Brown,Breckelles AF29 Women Leatherette Plating Buckle Military Lace Up Bootie,44.99,44.99,TRUE,Light Brown,USD,Online only,6
5814,2019-04-19T07:06:21Z,2019-04-19T07:06:21Z,Breckelles,Shoes,Military Green,Breckelles AF29 Women Leatherette Plating Buckle Military Lace Up Bootie,44.99,44.99,FALSE,Military Green,USD,Online only,8.5
5815,2019-04-19T07:06:21Z,2019-04-19T07:06:21Z,Breckelles,Shoes,Light Brown,Breckelles AF29 Women Leatherette Plating Buckle Military Lace Up Bootie,44.99,44.99,FALSE,Light Brown,USD,Online only,8
5816,2019-04-19T07:06:21Z,2019-04-19T07:06:21Z,Breckelles,Shoes,Military Green,Breckelles AF29 Women Leatherette Plating Buckle Military Lace Up Bootie,44.99,44.99,FALSE,Military Green,USD,Online only,6
5817,2019-04-19T07:06:21Z,2019-04-19T07:06:21Z,Breckelles,Shoes,Light Brown,Breckelles AF29 Women Leatherette Plating Buckle Military Lace Up Bootie,44.99,44.99,FALSE,Light Brown,USD,Online only,10
5818,2019-04-19T07:06:21Z,2019-04-19T07:06:21Z,Breckelles,Shoes,Military Green,Breckelles AF29 Women Leatherette Plating Buckle Military Lace Up Bootie,44.99,44.99,FALSE,Military Green,USD,Online only,8
5819,2019-04-19T07:06:20Z,2019-04-19T07:06:20Z,Breckelles,Shoes,Beige,Breckelle AF57 Women Leatherette Military Lace Up Knee High Boot,45.9,45.9,FALSE,Beige,USD,Online only,10
5820,2019-04-19T07:06:20Z,2019-04-19T07:06:20Z,Breckelles,Shoes,Beige,Breckelle AF57 Women Leatherette Military Lace Up Knee High Boot,45.9,45.9,FALSE,Beige,USD,Online only,9
5821,2019-04-19T07:06:20Z,2019-04-19T07:06:20Z,Brinley Co.,Shoes,Taupe,Womens Ruffle Faux Suede Ankle-strap Heels,37.99,37.99,TRUE,Taupe,USD,Online only: 49% off,8.5
5822,2019-04-19T07:06:20Z,2019-04-19T07:06:20Z,Breckelles,Shoes,Beige,Breckelle AF57 Women Leatherette Military Lace Up Knee High Boot,45.9,45.9,FALSE,Beige,USD,Online only,8.5
5823,2019-04-19T07:06:20Z,2019-04-19T07:06:20Z,Breckelles,Shoes,Beige,Breckelle AF57 Women Leatherette Military Lace Up Knee High Boot,45.9,45.9,FALSE,Beige,USD,Online only,11
5824,2019-04-19T07:06:18Z,2019-04-19T07:06:18Z,Breckelles,Shoes,Tan,Breckelles AD94 Women Leatherette Designer Cut Out Round Toe Ankle Bootie,37.98,37.98,FALSE,Tan,USD,Online only,7.5
5825,2019-04-19T07:06:18Z,2019-04-19T07:06:18Z,Yellow Box,Shoes,Clear,Yellow Box Women's Attwell Flat Sandal,39.96,39.96,TRUE,Clear,USD,Online only: 20% off,7
5826,2019-04-19T07:06:18Z,2019-04-19T07:06:18Z,Breckelles,Shoes,Tan,Breckelles AD94 Women Leatherette Designer Cut Out Round Toe Ankle Bootie,37.98,37.98,TRUE,Tan,USD,Online only,6
5827,2019-04-19T07:06:18Z,2019-04-19T07:06:18Z,Breckelles,Shoes,Black,Breckelles AD94 Women Leatherette Designer Cut Out Round Toe Ankle Bootie,37.98,37.98,FALSE,Black,USD,Online only,6.5
5828,2019-04-19T07:06:18Z,2019-04-19T07:06:18Z,SheSole,Shoes,Black,Womens Ladies Cowboy Boots Western Cowgirl Country Wedding Shoes Wide Calf Size,85.99,85.99,FALSE,Black,USD,Online only,US 6
5829,2019-04-19T07:06:17Z,2019-04-19T07:06:17Z,Breckelles,Shoes,Tan,Breckelles AD94 Women Leatherette Designer Cut Out Round Toe Ankle Bootie,37.98,37.98,FALSE,Tan,USD,Online only,5.5
5830,2019-04-19T07:06:17Z,2019-04-19T07:06:17Z,Breckelles,Shoes,Tan,Breckelles AD94 Women Leatherette Designer Cut Out Round Toe Ankle Bootie,37.98,37.98,FALSE,Tan,USD,Online only,10
5831,2019-04-19T07:06:17Z,2019-04-19T07:06:17Z,Breckelle's,Shoes,New Black Suede,Breckelles Women's HEATHER-34 Faux Suede Chunky Heel Ankle Booties Wine Suede 6.5,29.99,29.99,FALSE,New Black Suede,USD,Online only,7 BM US
5832,2019-04-19T07:06:17Z,2019-04-19T07:06:17Z,Cape Robbin,Shoes,Black,Cape Robbin Suzzy 43 Womens Studded Hoop Embellished Heel,39.95,39.95,TRUE,Black,USD,Online only,8
5833,2019-04-19T07:06:17Z,2019-04-19T07:06:17Z,Yellow Box,Shoes,Clear,Yellow Box Women's Attwell Flat Sandal,34.97,34.97,TRUE,Clear,USD,Online only: 30% off,7.5
5834,2019-04-19T07:06:17Z,2019-04-19T07:06:17Z,Cape Robbin,Shoes,Black,Cape Robbin Suzzy 43 Womens Studded Hoop Embellished Heel,39.95,39.95,TRUE,Black,USD,Online only,8.5
5835,2019-04-19T07:06:17Z,2019-04-19T07:06:17Z,Breckelles,Shoes,Black,Breckelles AD94 Women Leatherette Designer Cut Out Round Toe Ankle Bootie,37.98,37.98,FALSE,Black,USD,Online only,7.5
5836,2019-04-19T07:06:17Z,2019-04-19T07:06:17Z,Breckelles,Shoes,Black,Breckelles AD94 Women Leatherette Designer Cut Out Round Toe Ankle Bootie,37.98,37.98,FALSE,Black,USD,Online only,9
5837,2019-04-19T07:06:16Z,2019-04-19T07:06:16Z,Breckelle's,Shoes,Beige,Breckelles Women's HEATHER-34 Faux Suede Chunky Heel Ankle Booties Wine Suede 6.5,34.99,34.99,TRUE,Beige,USD,Online only,11 BM US
5838,2019-04-19T07:06:16Z,2019-04-19T07:06:16Z,Breckelle's,Shoes,Wine,Breckelles Women's HEATHER-34 Faux Suede Chunky Heel Ankle Booties Wine Suede 6.5,34.99,34.99,FALSE,Wine,USD,Online only,9 BM US
5839,2019-04-19T07:06:16Z,2019-04-19T07:06:16Z,Breckelle's,Shoes,Beige,Breckelles Women's HEATHER-34 Faux Suede Chunky Heel Ankle Booties Wine Suede 6.5,27,27,FALSE,Beige,USD,Online only,6 BM US
5840,2019-04-19T07:06:16Z,2019-04-19T07:06:16Z,Breckelle's,Shoes,New Black Suede,Breckelles Women's HEATHER-34 Faux Suede Chunky Heel Ankle Booties Wine Suede 6.5,29.99,29.99,FALSE,New Black Suede,USD,Online only,8.5 BM US
5841,2019-04-19T07:06:16Z,2019-04-19T07:06:16Z,Breckelle's,Shoes,Beige,Breckelles Women's HEATHER-34 Faux Suede Chunky Heel Ankle Booties Wine Suede 6.5,34.99,34.99,FALSE,Beige,USD,Online only,10 BM US
5842,2019-04-19T07:06:15Z,2019-04-19T07:06:15Z,Cape Robbin,Shoes,Black,"Cape Robbin Women's Pointy Toe Metallic Leatherette Stiletto Ankle Bootie (Black, 8.5 B(M) US)",39.99,39.99,TRUE,Black,USD,Online only,8.5 BM US
5843,2019-04-19T07:00:00Z,2019-04-19T07:06:02Z,L'Artiste by Spring Step,Shoes,Yellow Multi Leather,Women's L'Artiste by Spring Step Brooke Open Toe Bootie,119.95,119.95,FALSE,Yellow Multi Leather,USD,Online only,42
5844,2019-04-19T07:00:00Z,2019-04-19T07:06:02Z,L'Artiste by Spring Step,Shoes,Camel Multi Leather/Textile,Women's L'Artiste by Spring Step Barbie Tall Boot,143.99,143.99,FALSE,Camel Multi Leather/Textile,USD,Online only,41
5845,2019-04-19T07:00:00Z,2019-04-19T07:06:02Z,L'Artiste by Spring Step,Shoes,Blue Multi Leather,Women's L'Artiste by Spring Step Caicos Mary Jane,99.95,99.95,TRUE,Blue Multi Leather,USD,Online only,37
5846,2019-04-19T07:00:00Z,2019-04-19T07:06:02Z,Funtasma,Shoes,Neon Orange Stretch Patent,Women's Funtasma Gogo 300UV,43.95,43.95,TRUE,Neon Orange Stretch Patent,USD,Online only,10
5847,2019-04-19T07:06:01Z,2019-04-19T07:06:01Z,Funtasma,Shoes,Baby Pink-White Stretch Patent,Women's Funtasma Gogo 306 Boot,44.95,44.95,TRUE,Baby Pink-White Stretch Patent,USD,Online only,10
5848,2019-04-19T07:06:01Z,2019-04-19T07:06:01Z,Pleaser,Shoes,Neon Pink Glitter/Neon Pink Glitter,Women's Pleaser Delight 1018G,61.32,61.32,FALSE,Neon Pink Glitter/Neon Pink Glitter,USD,Online only,8
5849,2019-04-19T07:05:03Z,2019-04-19T07:06:01Z,L'Artiste by Spring Step,Shoes,Grey Multi Leather,Women's L'Artiste by Spring Step Glennie Slide,89.95,89.95,TRUE,Grey Multi Leather,USD,Online only,37
5850,2019-04-19T07:05:03Z,2019-04-19T07:06:01Z,L'Artiste by Spring Step,Shoes,Blue Multi Synthetic/Leather,Women's L'Artiste by Spring Step Klasik Loafer,109.95,109.95,TRUE,Blue Multi Synthetic/Leather,USD,Online only,42
5851,2019-04-19T07:05:03Z,2019-04-19T07:06:01Z,Funtasma,Shoes,Hot Pink Stretch Pat,GOGO-307 Women's Block Heel Knee High Mesh Boots,39.95,39.95,FALSE,Hot Pink Stretch Pat,USD,Online only,16
