,dateAdded,dateUpdated,name,brand,primaryCategories,colors,prices.amountMax,prices.amountMin,prices.availability,prices.color,prices.offer,prices.size
8200,2019-04-18T03:18:23Z,2019-04-18T03:18:23Z,Women s Mid-calf Riding Boots,Brinley Co.,Shoes,Chestnut,44.99,44.99,TRUE,Chestnut,Online only,8
8201,2019-04-18T03:18:23Z,2019-04-18T03:18:23Z,Women s Mid-calf Riding Boots,Brinley Co.,Shoes,Chestnut,28.06,28.06,FALSE,Chestnut,Online only: 20% off,6.5
8202,2019-04-18T03:18:19Z,2019-04-18T03:18:23Z,Brinley Co. Womens Studded Knee-High Ri,Brinley Co.,Shoes,Dark Grey,48.99,48.99,TRUE,Dark Grey,Online only,9
8203,2019-04-18T03:18:23Z,2019-04-18T03:18:23Z,Women s Mid-calf Riding Boots,Brinley Co.,Shoes,Chestnut,44.99,44.99,TRUE,Chestnut,Online only,10
8204,2019-04-18T03:18:19Z,2019-04-18T03:18:23Z,Brinley Co. Womens Studded Knee-High Ri,Brinley Co.,Shoes,Chestnut,48.99,48.99,TRUE,Chestnut,Online only,10
8205,2019-04-18T03:18:23Z,2019-04-18T03:18:23Z,Brinley Co. Womens Studded Knee-High Ri,Brinley Co.,Shoes,Dark Grey,48.99,48.99,TRUE,Dark Grey,Online only,8.5
8206,2019-04-18T03:18:23Z,2019-04-18T03:18:23Z,Women s Mid-calf Riding Boots,Brinley Co.,Shoes,Chestnut,44.99,44.99,TRUE,Chestnut,Online only,7.5
8207,2019-04-18T03:18:21Z,2019-04-18T03:18:22Z,Women s Wide Calf Ankle-Strap Knee-High,Brinley Co.,Shoes,Grey,39.99,39.99,TRUE,Grey,Online only: 47% off,7
8208,2019-04-18T03:18:21Z,2019-04-18T03:18:22Z,Women s Wide Calf Ankle-Strap Knee-High,Brinley Co.,Shoes,Grey,39.99,39.99,TRUE,Grey,Online only: 47% off,9
8209,2019-04-18T03:18:20Z,2019-04-18T03:18:22Z,Women s Wide Calf Ankle-Strap Knee-High,Brinley Co.,Shoes,Wine,39.99,39.99,TRUE,Wine,Online only: 47% off,8.5
8210,2019-04-18T03:18:21Z,2019-04-18T03:18:22Z,Women s Wide Calf Ankle-Strap Knee-High,Brinley Co.,Shoes,Wine,39.99,39.99,TRUE,Wine,Online only: 47% off,8
8211,2019-04-18T03:18:20Z,2019-04-18T03:18:22Z,Women s Wide Calf Ankle-Strap Knee-High,Brinley Co.,Shoes,Taupe,39.99,39.99,TRUE,Taupe,Online only: 47% off,9
8212,2019-04-18T03:18:20Z,2019-04-18T03:18:22Z,Women s Wide Calf Ankle-Strap Knee-High,Brinley Co.,Shoes,Taupe,39.99,39.99,TRUE,Taupe,Online only: 47% off,8.5
8213,2019-04-18T03:18:20Z,2019-04-18T03:18:22Z,Women s Wide Calf Ankle-Strap Knee-High,Brinley Co.,Shoes,Taupe,39.99,39.99,TRUE,Taupe,Online only: 47% off,7.5
8214,2019-04-18T03:18:20Z,2019-04-18T03:18:22Z,Women s Wide Calf Ankle-Strap Knee-High,Brinley Co.,Shoes,Grey,39.99,39.99,TRUE,Grey,Online only: 47% off,8.5
8215,2019-04-18T03:18:21Z,2019-04-18T03:18:21Z,Brinley Co. Womens Wide Calf Studded Kn,Brinley Co.,Shoes,Dark Grey,49.99,49.99,TRUE,Dark Grey,Online only,8
8216,2019-04-18T03:18:19Z,2019-04-18T03:18:21Z,Brinley Co. Womens Wide Calf Studded Kn,Brinley Co.,Shoes,Dark Grey,49.99,49.99,TRUE,Dark Grey,Online only,7.5
8217,2019-04-18T03:18:20Z,2019-04-18T03:18:20Z,Womens Stretch Knee-High Riding Boot,Brinley Co.,Shoes,Wine,38.99,38.99,TRUE,Wine,Online only,6
8218,2019-04-18T03:18:20Z,2019-04-18T03:18:20Z,Womens Stretch Knee-High Riding Boot,Brinley Co.,Shoes,Chestnut,38.99,38.99,TRUE,Chestnut,Online only,8
8219,2019-04-18T03:18:20Z,2019-04-18T03:18:20Z,Womens Stretch Knee-High Riding Boot,Brinley Co.,Shoes,Wine,38.99,38.99,TRUE,Wine,Online only,7
8220,2019-04-18T03:18:19Z,2019-04-18T03:18:19Z,Womens Stretch Knee-High Riding Boot,Brinley Co.,Shoes,Chestnut,38.99,38.99,TRUE,Chestnut,Online only,6
8221,2019-04-18T03:18:19Z,2019-04-18T03:18:19Z,Womens Stretch Knee-High Riding Boot,Brinley Co.,Shoes,Chestnut,38.99,38.99,TRUE,Chestnut,Online only,9
8222,2019-04-18T03:18:19Z,2019-04-18T03:18:19Z,Womens Stretch Knee-High Riding Boot,Brinley Co.,Shoes,Wine,38.99,38.99,TRUE,Wine,Online only,8.5
8223,2019-04-18T03:18:19Z,2019-04-18T03:18:19Z,Womens Stretch Knee-High Riding Boot,Brinley Co.,Shoes,Chestnut,38.99,38.99,FALSE,Chestnut,Online only,10
8224,2019-04-18T03:18:19Z,2019-04-18T03:18:19Z,Brinley Co. Womens Wide Calf Studded Kn,Brinley Co.,Shoes,Dark Grey,49.99,49.99,TRUE,Dark Grey,Online only,8.5
8225,2019-04-18T03:18:19Z,2019-04-18T03:18:19Z,Womens Stretch Knee-High Riding Boot,Brinley Co.,Shoes,Chestnut,38.99,38.99,FALSE,Chestnut,Online only,8.5
8226,2019-04-18T03:18:18Z,2019-04-18T03:18:18Z,Women s Mid-calf Riding Boots,Brinley Co.,Shoes,Brown,44.99,44.99,TRUE,Brown,Online only,8.5
8227,2019-04-18T03:17:18Z,2019-04-18T03:17:18Z,Tapsonic Tap Shoe,Capezio,Shoes,Black,68.59,68.59,TRUE,Black,Online only,6 M
8228,2019-04-18T03:15:21Z,2019-04-18T03:16:42Z,Jr. Footlight T-Strap Character Shoe,Capezio,Shoes,Tan,47,47,FALSE,Tan,Online only,7.5 M
8229,2019-04-18T03:15:20Z,2019-04-18T03:16:41Z,Jr. Footlight T-Strap Character Shoe,Capezio,Shoes,Black,47,47,TRUE,Black,Online only,8.5 M
8230,2019-04-18T03:13:30Z,2019-04-18T03:13:30Z,Airess Tapered Toe (MaxiFirm) Pointe Sh,Capezio,Shoes,Pink,42.99,42.99,TRUE,Pink,Online only,9.5 WW
8231,2019-04-18T03:12:21Z,2019-04-18T03:12:21Z,Riverside Leotard,Capezio,Shoes,Mermaid Turquoise,27.99,27.99,TRUE,Mermaid Turquoise,Online only,XL
8232,2019-04-18T03:08:32Z,2019-04-18T03:08:32Z,Totes Women s Ruby Double Zip Boot,TOTES,Shoes,Black,5000,5000,FALSE,Black,Online only,8
8233,2019-04-18T03:08:27Z,2019-04-18T03:08:27Z,Women s Cliffs by White Mountain Duena,Cliffs by White Mountain,Shoes,Brown Multi Textile/Sweater/Fl,34.5,34.5,FALSE,Brown Multi Textile/Sweater/Fl,Online only: 50% off,6
8234,2019-04-18T03:00:57Z,2019-04-18T03:04:40Z,Women s Old West 12 Inch Snip Toe Fashi,Old West,Shoes,Black Leather,129.95,129.95,TRUE,Black Leather,Online only,6
8235,2019-04-18T03:00:57Z,2019-04-18T03:04:40Z,Women s Old West 12 Inch Snip Toe Fashi,Old West,Shoes,Brown Leather,127.95,127.95,TRUE,Brown Leather,Online only,7
8236,2019-04-18T03:00:57Z,2019-04-18T03:04:40Z,Women s Old West 12 Inch Snip Toe Fashi,Old West,Shoes,Black Crunch Leather,139.95,139.95,TRUE,Black Crunch Leather,Online only,9.5
8237,2019-04-18T03:00:56Z,2019-04-18T03:04:39Z,Women s Old West 12 Inch Snip Toe Fashi,Old West,Shoes,Black/Black Leather,129.95,129.95,TRUE,Black/Black Leather,Online only,7
8238,2019-04-18T03:00:55Z,2019-04-18T03:04:39Z,Women s Old West 12 Inch Snip Toe Fashi,Old West,Shoes,Black,129.95,129.95,TRUE,Black,Online only,8
8239,2019-04-18T03:00:56Z,2019-04-18T03:04:39Z,Women s Old West 12 Inch Snip Toe Fashi,Old West,Shoes,Black/Black Leather,129.95,129.95,TRUE,Black/Black Leather,Online only,10
8240,2019-04-18T03:00:56Z,2019-04-18T03:04:39Z,Women s Old West 12 Inch Snip Toe Fashi,Old West,Shoes,Brown,133.95,133.95,TRUE,Brown,Online only,9.5
8241,2019-04-18T03:00:56Z,2019-04-18T03:04:39Z,Women s Old West 12 Inch Snip Toe Fashi,Old West,Shoes,Brown Canyon Leather,127.95,127.95,TRUE,Brown Canyon Leather,Online only,9.5
8242,2019-04-18T03:00:55Z,2019-04-18T03:04:39Z,Women s Old West 12 Inch Snip Toe Fashi,Old West,Shoes,Black Leather,129.95,129.95,TRUE,Black Leather,Online only,10
8243,2019-04-18T03:00:56Z,2019-04-18T03:04:39Z,Women s Old West 12 Inch Snip Toe Fashi,Old West,Shoes,Red Leather,70.45,70.45,FALSE,Red Leather,Online only: 50% off,5.5
8244,2019-04-18T03:00:55Z,2019-04-18T03:04:39Z,Women s Old West 12 Inch Snip Toe Fashi,Old West,Shoes,Tan Fry/Coliar/Light Tan Leath,133.95,133.95,TRUE,Tan Fry/Coliar/Light Tan Leath,Online only,8.5
8245,2019-04-18T03:00:56Z,2019-04-18T03:04:39Z,Women s Old West 12 Inch Snip Toe Fashi,Old West,Shoes,Black Crunch Leather,139.95,139.95,TRUE,Black Crunch Leather,Online only,8
8246,2019-04-18T03:00:57Z,2019-04-18T03:04:39Z,Women s Old West 12 Inch Snip Toe Fashi,Old West,Shoes,Black Crunch Leather,139.95,139.95,TRUE,Black Crunch Leather,Online only,6
8247,2019-04-18T03:00:55Z,2019-04-18T03:04:39Z,Women s Old West 12 Inch Snip Toe Fashi,Old West,Shoes,Black/Black Leather,129.95,129.95,TRUE,Black/Black Leather,Online only,9
8248,2019-04-18T03:00:57Z,2019-04-18T03:04:39Z,Women s Old West 12 Inch Snip Toe Fashi,Old West,Shoes,Red Leather,76.45,76.45,FALSE,Red Leather,Online only,6.5
8249,2019-04-18T03:00:55Z,2019-04-18T03:04:39Z,Women s Old West 12 Inch Snip Toe Fashi,Old West,Shoes,Red Leather,303.69,303.69,TRUE,Red Leather,Online only,6
8250,2019-04-18T03:01:37Z,2019-04-18T03:04:38Z,Women s Old West 12 Inch Snip Toe Fashi,Old West,Shoes,Brown Canyon Leather,127.95,127.95,TRUE,Brown Canyon Leather,Online only,6
8251,2019-04-18T03:00:54Z,2019-04-18T03:04:38Z,Women s Old West 12 Inch Snip Toe Fashi,Old West,Shoes,Brown Leather,127.95,127.95,TRUE,Brown Leather,Online only,6.5
8252,2019-04-18T03:00:54Z,2019-04-18T03:04:38Z,Women s Old West 12 Inch Snip Toe Fashi,Old West,Shoes,Brown Leather,127.95,127.95,TRUE,Brown Leather,Online only,7.5
8253,2019-04-18T03:00:54Z,2019-04-18T03:04:38Z,Women s Old West 12 Inch Snip Toe Fashi,Old West,Shoes,Black Crunch Leather,139.95,139.95,TRUE,Black Crunch Leather,Online only,7.5
8254,2019-04-18T03:00:53Z,2019-04-18T03:04:38Z,Women s Old West 12 Inch Snip Toe Fashi,Old West,Shoes,White,133.95,133.95,TRUE,White,Online only,10
8255,2019-04-18T03:00:53Z,2019-04-18T03:04:38Z,Women s Old West 12 Inch Snip Toe Fashi,Old West,Shoes,Vintage Charcoal Leather,129.95,129.95,TRUE,Vintage Charcoal Leather,Online only,6.5
8256,2019-04-18T03:00:54Z,2019-04-18T03:04:38Z,Women s Old West 12 Inch Snip Toe Fashi,Old West,Shoes,Vintage Cream Leather,72.45,72.45,FALSE,Vintage Cream Leather,Online only: 44% off,6.5
8257,2019-04-18T03:00:54Z,2019-04-18T03:04:38Z,Women s Old West 12 Inch Snip Toe Fashi,Old West,Shoes,Tan Fry/Coliar/Light Tan Leath,133.95,133.95,FALSE,Tan Fry/Coliar/Light Tan Leath,Online only,8
8258,2019-04-18T03:00:54Z,2019-04-18T03:04:38Z,Women s Old West 12 Inch Snip Toe Fashi,Old West,Shoes,Black Crunch Leather,139.95,139.95,TRUE,Black Crunch Leather,Online only,10
8259,2019-04-18T03:00:53Z,2019-04-18T03:04:37Z,Women s Old West 12 Inch Snip Toe Fashi,Old West,Shoes,Brown,70.45,70.45,FALSE,Brown,Online only: 50% off,7
8260,2019-04-18T03:00:51Z,2019-04-18T03:04:37Z,Women s Old West 12 Inch Snip Toe Fashi,Old West,Shoes,Tan Canyon Leather,133.95,133.95,TRUE,Tan Canyon Leather,Online only,9
8261,2019-04-18T03:00:52Z,2019-04-18T03:04:37Z,Women s Old West 12 Inch Snip Toe Fashi,Old West,Shoes,Black Leather,129.95,129.95,TRUE,Black Leather,Online only,5.5
8262,2019-04-18T03:00:52Z,2019-04-18T03:04:37Z,Women s Old West 12 Inch Snip Toe Fashi,Old West,Shoes,Burnwood/Brown Overlay Leather,133.95,133.95,TRUE,Burnwood/Brown Overlay Leather,Online only,9
8263,2019-04-18T03:00:53Z,2019-04-18T03:04:37Z,Women s Old West 12 Inch Snip Toe Fashi,Old West,Shoes,Brown Leather,127.95,127.95,TRUE,Brown Leather,Online only,9
8264,2019-04-18T03:00:52Z,2019-04-18T03:04:37Z,Women s Old West 12 Inch Snip Toe Fashi,Old West,Shoes,Tan Fry Leather,129.95,129.95,TRUE,Tan Fry Leather,Online only,6
8265,2019-04-18T03:00:53Z,2019-04-18T03:04:37Z,Women s Old West 12 Inch Snip Toe Fashi,Old West,Shoes,Tan Canyon Leather,98.99,98.99,TRUE,Tan Canyon Leather,Online only,6
8266,2019-04-18T03:00:51Z,2019-04-18T03:04:37Z,Women s Old West 12 Inch Snip Toe Fashi,Old West,Shoes,Vintage Cream Leather,199.33,199.33,TRUE,Vintage Cream Leather,Online only,5.5
8267,2019-04-18T03:00:52Z,2019-04-18T03:04:37Z,Women s Old West 12 Inch Snip Toe Fashi,Old West,Shoes,White,133.95,133.95,TRUE,White,Online only,8.5
8268,2019-04-18T03:00:53Z,2019-04-18T03:04:37Z,Women s Old West 12 Inch Snip Toe Fashi,Old West,Shoes,Vintage Charcoal Leather,129.95,129.95,TRUE,Vintage Charcoal Leather,Online only,7.5
8269,2019-04-18T03:00:52Z,2019-04-18T03:04:37Z,Women s Old West 12 Inch Snip Toe Fashi,Old West,Shoes,Vintage Charcoal Leather,129.95,129.95,TRUE,Vintage Charcoal Leather,Online only,5.5
8270,2019-04-18T03:00:52Z,2019-04-18T03:04:37Z,Women s Old West 12 Inch Snip Toe Fashi,Old West,Shoes,Black Leather,129.95,129.95,TRUE,Black Leather,Online only,7
8271,2019-04-18T03:00:52Z,2019-04-18T03:04:37Z,Women s Old West 12 Inch Snip Toe Fashi,Old West,Shoes,Black,129.95,129.95,TRUE,Black,Online only,9.5
8272,2019-04-18T03:04:32Z,2019-04-18T03:04:32Z,Old Gringo Womens Lynn Almond Toe Mid-C,Old Gringo,Shoes,Blue,227.62,227.62,FALSE,Blue,Online only: 24% off,6.5
8273,2019-04-18T03:02:20Z,2019-04-18T03:04:29Z,Old Gringo Womens Lynn Almond Toe Mid-C,Old Gringo,Shoes,Blue,117.72,117.72,TRUE,Blue,Online only: 61% off,5.5
8274,2019-04-18T03:02:20Z,2019-04-18T03:04:29Z,Old Gringo Womens Lynn Almond Toe Mid-C,Old Gringo,Shoes,Brass,155.8,155.8,TRUE,Brass,Online only: 48% off,10
8275,2019-04-18T03:02:20Z,2019-04-18T03:04:29Z,Old Gringo Womens Lynn Almond Toe Mid-C,Old Gringo,Shoes,Blue,193.48,193.48,FALSE,Blue,Online only: 35% off,10
8276,2019-04-18T03:02:20Z,2019-04-18T03:04:29Z,Old Gringo Womens Lynn Almond Toe Mid-C,Old Gringo,Shoes,Blue,117.72,117.72,TRUE,Blue,Online only: 61% off,5
8277,2019-04-18T03:02:20Z,2019-04-18T03:04:29Z,Old Gringo Womens Lynn Almond Toe Mid-C,Old Gringo,Shoes,Blue,183.29,183.29,FALSE,Blue,Online only: 39% off,7.5
8278,2019-04-18T03:04:25Z,2019-04-18T03:04:25Z,Women s Dan Post Boots Melba DP3515,Dan Post,Shoes,Mad Cat,146.41,146.41,FALSE,Mad Cat,Online only,8.5
8279,2019-04-18T03:04:25Z,2019-04-18T03:04:25Z,Women s Dan Post Boots Melba DP3515,Dan Post,Shoes,Mad Cat,128.11,128.11,FALSE,Mad Cat,Online only,6.5
8280,2019-04-18T03:04:25Z,2019-04-18T03:04:25Z,Women s Dan Post Boots Melba DP3515,Dan Post,Shoes,Mad Cat,146.41,146.41,FALSE,Mad Cat,Online only,9.5
8281,2019-04-18T03:04:25Z,2019-04-18T03:04:25Z,Women s Dan Post Boots Melba DP3515,Dan Post,Shoes,Gold Leather,205.16,205.16,FALSE,Gold Leather,Online only,6
8282,2019-04-18T03:03:02Z,2019-04-18T03:03:53Z,"Bearpaw Womens Aretha Snow Boot, Adult",Bearpaw,Shoes,White,59.47,59.47,TRUE,White,Online only: 41% off,8
8283,2019-04-18T03:03:01Z,2019-04-18T03:03:52Z,"Bearpaw Womens Aretha Snow Boot, Adult",Bearpaw,Shoes,Hickory,59.47,59.47,TRUE,Hickory,Online only: 41% off,10
8284,2019-04-18T03:03:51Z,2019-04-18T03:03:51Z,Muck WAW-600 Women s Arctic Weekend Ins,Muck,Shoes,Maroon,124.95,124.95,FALSE,Maroon,Online only,6 Medium D M
8285,2019-04-18T03:03:51Z,2019-04-18T03:03:51Z,Muck WAW-600 Women s Arctic Weekend Ins,Muck,Shoes,Maroon,124.95,124.95,FALSE,Maroon,Online only,9 Medium D M
8286,2019-04-18T03:03:47Z,2019-04-18T03:03:47Z,Women s SoftWalk Rock Creek Wide Calf B,SoftWalk,Shoes,Black Smooth Leather/Cow Suede,70.16,70.16,FALSE,Black Smooth Leather/Cow Suede,Online only,12
8287,2019-04-18T03:03:47Z,2019-04-18T03:03:47Z,Women s SoftWalk Rock Creek Wide Calf B,SoftWalk,Shoes,Cognac/Suede,70.16,70.16,FALSE,Cognac/Suede,Online only,9.5 Extra Wide E WW
8288,2019-04-18T03:03:47Z,2019-04-18T03:03:47Z,Women s SoftWalk Rock Creek Wide Calf B,SoftWalk,Shoes,Cognac Smooth Leather/Cow Sued,70.16,70.16,FALSE,Cognac Smooth Leather/Cow Sued,Online only,11
8289,2019-04-18T03:03:47Z,2019-04-18T03:03:47Z,Women s SoftWalk Rock Creek Wide Calf B,SoftWalk,Shoes,Cognac Smooth Leather/Cow Sued,70.16,70.16,FALSE,Cognac Smooth Leather/Cow Sued,Online only,12
8290,2019-04-18T03:03:46Z,2019-04-18T03:03:46Z,Women s SoftWalk Rock Creek Wide Calf B,SoftWalk,Shoes,Black Smooth Leather/Cow Suede,70.16,70.16,FALSE,Black Smooth Leather/Cow Suede,Online only,10
8291,2019-04-18T03:03:46Z,2019-04-18T03:03:46Z,Women s SoftWalk Rock Creek Wide Calf B,SoftWalk,Shoes,Cognac Smooth Leather/Cow Sued,70.16,70.16,FALSE,Cognac Smooth Leather/Cow Sued,Online only,9
8292,2019-04-18T03:03:46Z,2019-04-18T03:03:46Z,Women s SoftWalk Rock Creek Wide Calf B,SoftWalk,Shoes,Black Smooth Leather/Cow Suede,70.16,70.16,FALSE,Black Smooth Leather/Cow Suede,Online only,12
8293,2019-04-18T03:03:46Z,2019-04-18T03:03:46Z,Women s SoftWalk Rock Creek Wide Calf B,SoftWalk,Shoes,Cognac Smooth Leather/Cow Sued,70.16,70.16,FALSE,Cognac Smooth Leather/Cow Sued,Online only,7
8294,2019-04-18T03:03:46Z,2019-04-18T03:03:46Z,Women s SoftWalk Rock Creek Wide Calf B,SoftWalk,Shoes,Black Smooth Leather/Cow Suede,70.16,70.16,FALSE,Black Smooth Leather/Cow Suede,Online only,10.5
8295,2019-04-18T03:03:46Z,2019-04-18T03:03:46Z,Women s SoftWalk Rock Creek Wide Calf B,SoftWalk,Shoes,Cognac Smooth Leather/Cow Sued,31.99,31.99,FALSE,Cognac Smooth Leather/Cow Sued,Online only: 20% off,10.5
8296,2019-04-18T03:03:46Z,2019-04-18T03:03:46Z,Women s SoftWalk Rock Creek Wide Calf B,SoftWalk,Shoes,Cognac/Suede,70.16,70.16,FALSE,Cognac/Suede,Online only,7 Extra Wide E WW
8297,2019-04-18T03:03:46Z,2019-04-18T03:03:46Z,Women s SoftWalk Rock Creek Wide Calf B,SoftWalk,Shoes,Cognac Smooth Leather/Cow Sued,70.16,70.16,FALSE,Cognac Smooth Leather/Cow Sued,Online only,8
8298,2019-04-18T03:03:46Z,2019-04-18T03:03:46Z,Women s SoftWalk Rock Creek Wide Calf B,SoftWalk,Shoes,Cognac/Suede,62.99,62.99,FALSE,Cognac/Suede,Online only,7.5 Wide CDW
8299,2019-04-18T03:03:46Z,2019-04-18T03:03:46Z,Women s SoftWalk Rock Creek Wide Calf B,SoftWalk,Shoes,Cognac/Suede,20.74,20.74,TRUE,Cognac/Suede,Online only: 48% off,6 Extra Wide E WW
8300,2019-04-18T03:03:46Z,2019-04-18T03:03:46Z,Women s SoftWalk Rock Creek Wide Calf B,SoftWalk,Shoes,Cognac Smooth Leather/Cow Sued,27.49,27.49,FALSE,Cognac Smooth Leather/Cow Sued,Online only: 31% off,12
8301,2019-04-18T03:03:46Z,2019-04-18T03:03:46Z,Women s SoftWalk Rock Creek Wide Calf B,SoftWalk,Shoes,Black Smooth Leather/Cow Suede,70.16,70.16,FALSE,Black Smooth Leather/Cow Suede,Online only,9.5
8302,2019-04-18T03:03:46Z,2019-04-18T03:03:46Z,Women s SoftWalk Rock Creek Wide Calf B,SoftWalk,Shoes,Cognac Smooth Leather/Cow Sued,35.99,35.99,FALSE,Cognac Smooth Leather/Cow Sued,Online only: 10% off,6
8303,2019-04-18T03:03:46Z,2019-04-18T03:03:46Z,Women s SoftWalk Rock Creek Wide Calf B,SoftWalk,Shoes,White,26.99,26.99,FALSE,White,Online only,9.5
8304,2019-04-18T03:03:46Z,2019-04-18T03:03:46Z,Women s SoftWalk Rock Creek Wide Calf B,SoftWalk,Shoes,Black Smooth Leather/Cow Suede,70.16,70.16,FALSE,Black Smooth Leather/Cow Suede,Online only,10.5
8305,2019-04-18T03:03:46Z,2019-04-18T03:03:46Z,Women s SoftWalk Rock Creek Wide Calf B,SoftWalk,Shoes,Black Smooth Leather/Cow Suede,70.16,70.16,FALSE,Black Smooth Leather/Cow Suede,Online only,10.5
8306,2019-04-18T03:03:46Z,2019-04-18T03:03:46Z,Women s SoftWalk Rock Creek Wide Calf B,SoftWalk,Shoes,Black Smooth Leather/Cow Suede,70.16,70.16,FALSE,Black Smooth Leather/Cow Suede,Online only,8
8307,2019-04-18T03:03:46Z,2019-04-18T03:03:46Z,Women s SoftWalk Rock Creek Wide Calf B,SoftWalk,Shoes,Cognac Smooth Leather/Cow Sued,70.16,70.16,FALSE,Cognac Smooth Leather/Cow Sued,Online only,10.5
8308,2019-04-18T03:03:46Z,2019-04-18T03:03:46Z,Women s SoftWalk Rock Creek Wide Calf B,SoftWalk,Shoes,White,35.99,35.99,FALSE,White,Online only,9.5
8309,2019-04-18T03:03:46Z,2019-04-18T03:03:46Z,Women s SoftWalk Rock Creek Wide Calf B,SoftWalk,Shoes,Black Smooth Leather/Cow Suede,70.16,70.16,FALSE,Black Smooth Leather/Cow Suede,Online only,12
8310,2019-04-18T03:00:46Z,2019-04-18T03:03:45Z,women s carlos by carlos santana cole b,Carlos by Carlos Santana,Shoes,Black Manmade Leather,57.81,57.81,FALSE,Black Manmade Leather,Online only: 35% off,8.5
8311,2019-04-18T03:02:58Z,2019-04-18T03:03:43Z,Qupid Western Slip On Stacked Heel Boot,Qupid,Shoes,Black,39.95,39.95,TRUE,Black,Online only,6.5 BM US
8312,2019-04-18T03:02:58Z,2019-04-18T03:03:43Z,Qupid Western Slip On Stacked Heel Boot,Qupid,Shoes,Toffee,39.95,39.95,TRUE,Toffee,Online only,10 BM US
8313,2019-04-18T03:02:58Z,2019-04-18T03:03:43Z,Qupid Western Slip On Stacked Heel Boot,Qupid,Shoes,Taupe,39.95,39.95,TRUE,Taupe,Online only,7.5 BM US
8314,2019-04-18T03:02:58Z,2019-04-18T03:03:43Z,Qupid Western Slip On Stacked Heel Boot,Qupid,Shoes,Taupe,39.95,39.95,TRUE,Taupe,Online only,9 BM US
8315,2019-04-18T03:02:59Z,2019-04-18T03:03:43Z,Qupid Western Slip On Stacked Heel Boot,Qupid,Shoes,Toffee,39.95,39.95,TRUE,Toffee,Online only,6.5 BM US
8316,2019-04-18T03:02:58Z,2019-04-18T03:03:43Z,Qupid Western Slip On Stacked Heel Boot,Qupid,Shoes,Toffee,39.95,39.95,TRUE,Toffee,Online only,9 BM US
8317,2019-04-18T03:02:58Z,2019-04-18T03:03:43Z,Qupid Western Slip On Stacked Heel Boot,Qupid,Shoes,Toffee,39.95,39.95,TRUE,Toffee,Online only,8.5 BM US
8318,2019-04-18T03:03:38Z,2019-04-18T03:03:38Z,Old Gringo Womens Yl 149 Almond Toe Mid,Old Gringo,Shoes,Brass,227.62,227.62,FALSE,Brass,Online only: 24% off,6.5
8319,2019-04-18T03:01:41Z,2019-04-18T03:03:37Z,Women s Old West 12 Inch Snip Toe Fashi,Old West,Shoes,Chocolate Nubuck,153.95,153.95,TRUE,Chocolate Nubuck,Online only,7
8320,2019-04-18T03:01:41Z,2019-04-18T03:03:37Z,Women s Old West 12 Inch Snip Toe Fashi,Old West,Shoes,Chocolate Nubuck,153.95,153.95,TRUE,Chocolate Nubuck,Online only,9.5
8321,2019-04-18T03:01:41Z,2019-04-18T03:03:37Z,Women s Old West 12 Inch Snip Toe Fashi,Old West,Shoes,Black Nubuck,153.95,153.95,TRUE,Black Nubuck,Online only,7
8322,2019-04-18T03:01:41Z,2019-04-18T03:03:37Z,Women s Old West 12 Inch Snip Toe Fashi,Old West,Shoes,Chocolate Nubuck,153.95,153.95,TRUE,Chocolate Nubuck,Online only,5
8323,2019-04-18T03:01:41Z,2019-04-18T03:03:36Z,Women s Old West 12 Inch Snip Toe Fashi,Old West,Shoes,Black Nubuck,153.95,153.95,FALSE,Black Nubuck,Online only,6.5
8324,2019-04-18T03:03:35Z,2019-04-18T03:03:35Z,Muck Arctic Apres Slip-On - Women s,Muck,Shoes,Black/Charcoal,123.45,123.45,FALSE,Black/Charcoal,Online only,9
8325,2019-04-18T03:03:32Z,2019-04-18T03:03:32Z,BDW-14W Western Cowboy Cowgirl Mid Calf,Karyn s Collection,Shoes,Red,34.99,34.99,FALSE,Red,Online only,8.5
8326,2019-04-18T03:03:32Z,2019-04-18T03:03:32Z,BDW-14W Western Cowboy Cowgirl Mid Calf,Karyn s Collection,Shoes,Brown,34.99,34.99,FALSE,Brown,Online only,8.5
8327,2019-04-18T03:03:32Z,2019-04-18T03:03:32Z,BDW-14W Western Cowboy Cowgirl Mid Calf,Karyn s Collection,Shoes,Brown,34.99,34.99,FALSE,Brown,Online only,8
8328,2019-04-18T03:03:32Z,2019-04-18T03:03:32Z,BDW-14W Western Cowboy Cowgirl Mid Calf,Karyn s Collection,Shoes,Red,34.99,34.99,FALSE,Red,Online only,6
8329,2019-04-18T03:03:32Z,2019-04-18T03:03:32Z,BDW-14W Western Cowboy Cowgirl Mid Calf,Karyn s Collection,Shoes,Red,34.99,34.99,TRUE,Red,Online only,7.5
8330,2019-04-18T03:03:32Z,2019-04-18T03:03:32Z,BDW-14W Western Cowboy Cowgirl Mid Calf,Karyn s Collection,Shoes,Brown,34.99,34.99,TRUE,Brown,Online only,5.5
8331,2019-04-18T03:03:32Z,2019-04-18T03:03:32Z,BDW-14W Western Cowboy Cowgirl Mid Calf,Karyn s Collection,Shoes,Brown,34.99,34.99,TRUE,Brown,Online only,7
8332,2019-04-18T03:03:30Z,2019-04-18T03:03:30Z,Chinese Laundry Monique Wedge Sandals,Chinese Laundry,Shoes,Sand,70.65,70.65,TRUE,Sand,Online only,7M
