,DATEADDED,DATEUPDATED,NAME,BRAND,PRIMARYCATEGORIES,COLORS,PRICES.AMOUNTMAX,PRICES.AMOUNTMIN,PRICES.AVAILABILITY,PRICES.COLOR,PRICES.OFFER,PRICES.SIZE
8821,2017-01-16T15:30:16Z,2019-04-17T06:24:12Z,EASY STREET NATARA WOMEN WW OPEN-TOE SY,EASY STREET,SHOES,"GRAY,BLUE,TURQUO,MULTICOLOR,BL",74.65,74.65,FALSE,WHITE,ONLINE ONLY,5 M US
8822,2017-01-16T15:30:16Z,2019-04-17T06:24:12Z,EASY STREET NATARA WOMEN WW OPEN-TOE SY,EASY STREET,SHOES,"GRAY,BLUE,TURQUO,MULTICOLOR,BL",46.64,46.64,FALSE,WHITE,ONLINE ONLY,6.5 M
8823,2017-01-16T15:30:16Z,2019-04-17T06:24:12Z,EASY STREET NATARA WOMEN WW OPEN-TOE SY,EASY STREET,SHOES,"GRAY,BLUE,TURQUO,MULTICOLOR,BL",39.99,39.99,TRUE,BLACK,ONLINE ONLY: 33% OFF,6.5 W US
8824,2017-01-16T15:30:16Z,2019-04-17T06:24:12Z,EASY STREET NATARA WOMEN WW OPEN-TOE SY,EASY STREET,SHOES,"GRAY,BLUE,TURQUO,MULTICOLOR,BL",61.19,61.19,TRUE,WHITE,ONLINE ONLY,7.5 W
8825,2017-01-16T15:30:16Z,2019-04-17T06:24:12Z,EASY STREET NATARA WOMEN WW OPEN-TOE SY,EASY STREET,SHOES,"GRAY,BLUE,TURQUO,MULTICOLOR,BL",33.95,33.95,TRUE,WHITE,ONLINE ONLY,7 WW
8826,2017-01-16T15:30:16Z,2019-04-17T06:24:12Z,EASY STREET NATARA WOMEN WW OPEN-TOE SY,EASY STREET,SHOES,"GRAY,BLUE,TURQUO,MULTICOLOR,BL",42.81,42.81,TRUE,WHITE,ONLINE ONLY,6.5 WW
8827,2017-01-16T15:30:16Z,2019-04-17T06:24:12Z,EASY STREET NATARA WOMEN WW OPEN-TOE SY,EASY STREET,SHOES,"GRAY,BLUE,TURQUO,MULTICOLOR,BL",40.79,40.79,TRUE,WHITE,ONLINE ONLY,7.5 WW
8828,2017-01-16T15:30:16Z,2019-04-17T06:24:12Z,EASY STREET NATARA WOMEN WW OPEN-TOE SY,EASY STREET,SHOES,"GRAY,BLUE,TURQUO,MULTICOLOR,BL",39.6,39.6,TRUE,WHITE,ONLINE ONLY: 28% OFF,10
8829,2017-01-16T15:30:16Z,2019-04-17T06:24:12Z,EASY STREET NATARA WOMEN WW OPEN-TOE SY,EASY STREET,SHOES,"GRAY,BLUE,TURQUO,MULTICOLOR,BL",43.96,43.96,FALSE,NAVY,ONLINE ONLY: 20% OFF,9.5
8830,2017-01-16T15:30:16Z,2019-04-17T06:24:12Z,EASY STREET NATARA WOMEN WW OPEN-TOE SY,EASY STREET,SHOES,"GRAY,BLUE,TURQUO,MULTICOLOR,BL",71.39,71.39,TRUE,WHITE,ONLINE ONLY,6 N
8831,2017-01-16T15:30:16Z,2019-04-17T06:24:12Z,EASY STREET NATARA WOMEN WW OPEN-TOE SY,EASY STREET,SHOES,"GRAY,BLUE,TURQUO,MULTICOLOR,BL",999.99,999.99,FALSE,TURQUOISE FABRIC/GORE,ONLINE ONLY,12 W
8832,2017-01-16T15:30:16Z,2019-04-17T06:24:12Z,EASY STREET NATARA WOMEN WW OPEN-TOE SY,EASY STREET,SHOES,"GRAY,BLUE,TURQUO,MULTICOLOR,BL",16.62,16.62,FALSE,NAVY,ONLINE ONLY,5.5
8833,2017-01-16T15:30:16Z,2019-04-17T06:24:12Z,EASY STREET NATARA WOMEN WW OPEN-TOE SY,EASY STREET,SHOES,"GRAY,BLUE,TURQUO,MULTICOLOR,BL",57.15,57.15,FALSE,WHITE,ONLINE ONLY,US 9.5
8834,2017-01-16T15:30:16Z,2019-04-17T06:24:12Z,EASY STREET NATARA WOMEN WW OPEN-TOE SY,EASY STREET,SHOES,"GRAY,BLUE,TURQUO,MULTICOLOR,BL",39.99,39.99,TRUE,PEWTER,ONLINE ONLY: 33% OFF,6 US
8835,2017-01-16T15:30:16Z,2019-04-17T06:24:12Z,EASY STREET NATARA WOMEN WW OPEN-TOE SY,EASY STREET,SHOES,"GRAY,BLUE,TURQUO,MULTICOLOR,BL",33.97,33.97,TRUE,WHITE,ONLINE ONLY,7 WW
8836,2017-01-16T15:30:16Z,2019-04-17T06:24:12Z,EASY STREET NATARA WOMEN WW OPEN-TOE SY,EASY STREET,SHOES,"GRAY,BLUE,TURQUO,MULTICOLOR,BL",22,22,TRUE,NAVY,ONLINE ONLY,7.5 STANDARD
8837,2017-01-16T15:30:16Z,2019-04-17T06:24:12Z,EASY STREET NATARA WOMEN WW OPEN-TOE SY,EASY STREET,SHOES,"GRAY,BLUE,TURQUO,MULTICOLOR,BL",38.64,38.64,TRUE,CORAL,ONLINE ONLY,7
8838,2017-01-16T15:30:16Z,2019-04-17T06:24:12Z,EASY STREET NATARA WOMEN WW OPEN-TOE SY,EASY STREET,SHOES,"GRAY,BLUE,TURQUO,MULTICOLOR,BL",52.07,52.07,FALSE,TURQUOISE,ONLINE ONLY,7.5 M
8839,2017-01-16T15:30:16Z,2019-04-17T06:24:12Z,EASY STREET NATARA WOMEN WW OPEN-TOE SY,EASY STREET,SHOES,"GRAY,BLUE,TURQUO,MULTICOLOR,BL",40.08,40.08,TRUE,WHITE,ONLINE ONLY,7.5 WW
8840,2017-01-16T15:30:16Z,2019-04-17T06:24:12Z,EASY STREET NATARA WOMEN WW OPEN-TOE SY,EASY STREET,SHOES,"GRAY,BLUE,TURQUO,MULTICOLOR,BL",72.89,72.89,FALSE,NATURAL FABRIC/GORE,ONLINE ONLY,7.5 WW
8841,2017-01-16T15:30:16Z,2019-04-17T06:24:12Z,EASY STREET NATARA WOMEN WW OPEN-TOE SY,EASY STREET,SHOES,"GRAY,BLUE,TURQUO,MULTICOLOR,BL",31.99,31.99,FALSE,NATURAL,ONLINE ONLY: 42% OFF,9 WIDE
8842,2017-01-16T15:30:16Z,2019-04-17T06:24:12Z,EASY STREET NATARA WOMEN WW OPEN-TOE SY,EASY STREET,SHOES,"GRAY,BLUE,TURQUO,MULTICOLOR,BL",43.96,43.96,TRUE,WHITE,ONLINE ONLY: 20% OFF,6.5
8843,2017-01-16T15:30:16Z,2019-04-17T06:24:12Z,EASY STREET NATARA WOMEN WW OPEN-TOE SY,EASY STREET,SHOES,"GRAY,BLUE,TURQUO,MULTICOLOR,BL",38.64,38.64,TRUE,WHITE,ONLINE ONLY,5.5 M
8844,2017-01-16T15:30:16Z,2019-04-17T06:24:12Z,EASY STREET NATARA WOMEN WW OPEN-TOE SY,EASY STREET,SHOES,"GRAY,BLUE,TURQUO,MULTICOLOR,BL",90.15,90.15,FALSE,WHITE,ONLINE ONLY,8.5 WW
8845,2017-01-16T15:30:16Z,2019-04-17T06:24:12Z,EASY STREET NATARA WOMEN WW OPEN-TOE SY,EASY STREET,SHOES,"GRAY,BLUE,TURQUO,MULTICOLOR,BL",38.5,38.5,TRUE,CORAL,ONLINE ONLY: 30% OFF,7
8846,2017-01-16T15:30:16Z,2019-04-17T06:24:12Z,EASY STREET NATARA WOMEN WW OPEN-TOE SY,EASY STREET,SHOES,"GRAY,BLUE,TURQUO,MULTICOLOR,BL",58.43,58.43,TRUE,WHITE,ONLINE ONLY,7 US
8847,2017-01-16T15:30:16Z,2019-04-17T06:24:12Z,EASY STREET NATARA WOMEN WW OPEN-TOE SY,EASY STREET,SHOES,"GRAY,BLUE,TURQUO,MULTICOLOR,BL",48.68,48.68,TRUE,BLUE,ONLINE ONLY,8 WW
8848,2017-01-16T15:30:16Z,2019-04-17T06:24:12Z,EASY STREET NATARA WOMEN WW OPEN-TOE SY,EASY STREET,SHOES,"GRAY,BLUE,TURQUO,MULTICOLOR,BL",43.96,43.96,TRUE,WHITE,ONLINE ONLY: 20% OFF,8.5
8849,2017-01-16T15:30:16Z,2019-04-17T06:24:12Z,EASY STREET NATARA WOMEN WW OPEN-TOE SY,EASY STREET,SHOES,"GRAY,BLUE,TURQUO,MULTICOLOR,BL",55.75,55.75,TRUE,WHITE,ONLINE ONLY,6.5 N
8850,2017-01-16T15:30:16Z,2019-04-17T06:24:12Z,EASY STREET NATARA WOMEN WW OPEN-TOE SY,EASY STREET,SHOES,"GRAY,BLUE,TURQUO,MULTICOLOR,BL",41.99,41.99,FALSE,MULTICOLOR,ONLINE ONLY,7 W
8851,2017-01-16T15:30:16Z,2019-04-17T06:24:12Z,EASY STREET NATARA WOMEN WW OPEN-TOE SY,EASY STREET,SHOES,"GRAY,BLUE,TURQUO,MULTICOLOR,BL",49.13,49.13,TRUE,WHITE,ONLINE ONLY,10 N
8852,2017-01-16T15:30:16Z,2019-04-17T06:24:12Z,EASY STREET NATARA WOMEN WW OPEN-TOE SY,EASY STREET,SHOES,"GRAY,BLUE,TURQUO,MULTICOLOR,BL",22,22,FALSE,NAVY,ONLINE ONLY,7.5
8853,2017-01-16T15:30:16Z,2019-04-17T06:24:12Z,EASY STREET NATARA WOMEN WW OPEN-TOE SY,EASY STREET,SHOES,"GRAY,BLUE,TURQUO,MULTICOLOR,BL",31.99,31.99,FALSE,PEWTER,ONLINE ONLY: 42% OFF,9 WIDE
8854,2017-01-16T15:30:16Z,2019-04-17T06:24:12Z,EASY STREET NATARA WOMEN WW OPEN-TOE SY,EASY STREET,SHOES,"GRAY,BLUE,TURQUO,MULTICOLOR,BL",24,24,FALSE,BLACK,ONLINE ONLY: 56% OFF,6.5 STANDARD
8855,2017-01-16T15:30:16Z,2019-04-17T06:24:12Z,EASY STREET NATARA WOMEN WW OPEN-TOE SY,EASY STREET,SHOES,"GRAY,BLUE,TURQUO,MULTICOLOR,BL",72.89,72.89,FALSE,NATURAL FABRIC/GORE,ONLINE ONLY,11 WW
8856,2017-01-16T15:30:16Z,2019-04-17T06:24:12Z,EASY STREET NATARA WOMEN WW OPEN-TOE SY,EASY STREET,SHOES,"GRAY,BLUE,TURQUO,MULTICOLOR,BL",74.65,74.65,FALSE,WHITE,ONLINE ONLY,6.5 W
8857,2017-01-16T15:30:16Z,2019-04-17T06:24:12Z,EASY STREET NATARA WOMEN WW OPEN-TOE SY,EASY STREET,SHOES,"GRAY,BLUE,TURQUO,MULTICOLOR,BL",75.99,75.99,TRUE,NAVY,ONLINE ONLY,9
8858,2017-01-16T15:30:16Z,2019-04-17T06:24:12Z,EASY STREET NATARA WOMEN WW OPEN-TOE SY,EASY STREET,SHOES,"GRAY,BLUE,TURQUO,MULTICOLOR,BL",52.24,52.24,FALSE,WHITE,ONLINE ONLY,7 N
8859,2017-01-16T15:30:16Z,2019-04-17T06:24:12Z,EASY STREET NATARA WOMEN WW OPEN-TOE SY,EASY STREET,SHOES,"GRAY,BLUE,TURQUO,MULTICOLOR,BL",81.61,81.61,TRUE,WHITE,ONLINE ONLY,8 WW
8860,2017-01-16T15:30:16Z,2019-04-17T06:24:12Z,EASY STREET NATARA WOMEN WW OPEN-TOE SY,EASY STREET,SHOES,"GRAY,BLUE,TURQUO,MULTICOLOR,BL",38.64,38.64,TRUE,WHITE,ONLINE ONLY,12 M
8861,2017-01-16T15:30:16Z,2019-04-17T06:24:12Z,EASY STREET NATARA WOMEN WW OPEN-TOE SY,EASY STREET,SHOES,"GRAY,BLUE,TURQUO,MULTICOLOR,BL",39.6,39.6,TRUE,MULTICOLOR,ONLINE ONLY: 28% OFF,10
8862,2017-01-16T15:30:16Z,2019-04-17T06:24:12Z,EASY STREET NATARA WOMEN WW OPEN-TOE SY,EASY STREET,SHOES,"GRAY,BLUE,TURQUO,MULTICOLOR,BL",74.65,74.65,FALSE,WHITE,ONLINE ONLY,7 W
8863,2017-01-16T15:30:16Z,2019-04-17T06:24:12Z,EASY STREET NATARA WOMEN WW OPEN-TOE SY,EASY STREET,SHOES,"GRAY,BLUE,TURQUO,MULTICOLOR,BL",51.96,51.96,FALSE,WHITE,ONLINE ONLY,9 WW
8864,2017-01-16T15:30:16Z,2019-04-17T06:24:12Z,EASY STREET NATARA WOMEN WW OPEN-TOE SY,EASY STREET,SHOES,"GRAY,BLUE,TURQUO,MULTICOLOR,BL",61.32,61.32,TRUE,WHITE,ONLINE ONLY,9 N
8865,2017-01-16T15:30:16Z,2019-04-17T06:24:12Z,EASY STREET NATARA WOMEN WW OPEN-TOE SY,EASY STREET,SHOES,"GRAY,BLUE,TURQUO,MULTICOLOR,BL",20.43,20.43,FALSE,BLACK,ONLINE ONLY: 63% OFF,6
8866,2017-01-16T15:30:16Z,2019-04-17T06:24:12Z,EASY STREET NATARA WOMEN WW OPEN-TOE SY,EASY STREET,SHOES,"GRAY,BLUE,TURQUO,MULTICOLOR,BL",52.27,52.27,TRUE,WHITE,ONLINE ONLY,10 N
8867,2017-01-16T15:30:16Z,2019-04-17T06:24:12Z,EASY STREET NATARA WOMEN WW OPEN-TOE SY,EASY STREET,SHOES,"GRAY,BLUE,TURQUO,MULTICOLOR,BL",71.29,71.29,FALSE,PEWTER FABRIC/GORE,ONLINE ONLY,10 WW
8868,2017-01-16T15:30:16Z,2019-04-17T06:24:12Z,EASY STREET NATARA WOMEN WW OPEN-TOE SY,EASY STREET,SHOES,"GRAY,BLUE,TURQUO,MULTICOLOR,BL",66.65,66.65,TRUE,BLACK,ONLINE ONLY,11 US
8869,2017-01-16T15:30:16Z,2019-04-17T06:24:12Z,EASY STREET NATARA WOMEN WW OPEN-TOE SY,EASY STREET,SHOES,"GRAY,BLUE,TURQUO,MULTICOLOR,BL",31.99,31.99,FALSE,NAVY,ONLINE ONLY: 42% OFF,8 WIDE
8870,2017-01-16T15:30:16Z,2019-04-17T06:24:12Z,EASY STREET NATARA WOMEN WW OPEN-TOE SY,EASY STREET,SHOES,"GRAY,BLUE,TURQUO,MULTICOLOR,BL",43.96,43.96,FALSE,MULTICOLOR,ONLINE ONLY: 20% OFF,8
8871,2017-01-16T15:30:16Z,2019-04-17T06:24:12Z,EASY STREET NATARA WOMEN WW OPEN-TOE SY,EASY STREET,SHOES,"GRAY,BLUE,TURQUO,MULTICOLOR,BL",39.99,39.99,TRUE,MULTICOLOR,ONLINE ONLY: 33% OFF,6.5 US
8872,2017-01-16T15:30:16Z,2019-04-17T06:24:12Z,EASY STREET NATARA WOMEN WW OPEN-TOE SY,EASY STREET,SHOES,"GRAY,BLUE,TURQUO,MULTICOLOR,BL",43.99,43.99,TRUE,NATURAL,ONLINE ONLY: 20% OFF,7
8873,2017-01-16T15:30:16Z,2019-04-17T06:24:12Z,EASY STREET NATARA WOMEN WW OPEN-TOE SY,EASY STREET,SHOES,"GRAY,BLUE,TURQUO,MULTICOLOR,BL",49.31,49.31,TRUE,NATURAL,ONLINE ONLY,8.5
8874,2017-01-16T15:30:16Z,2019-04-17T06:24:12Z,EASY STREET NATARA WOMEN WW OPEN-TOE SY,EASY STREET,SHOES,"GRAY,BLUE,TURQUO,MULTICOLOR,BL",49.07,49.07,FALSE,BLUE,ONLINE ONLY,8.5 N
8875,2017-01-16T15:30:16Z,2019-04-17T06:24:12Z,EASY STREET NATARA WOMEN WW OPEN-TOE SY,EASY STREET,SHOES,"GRAY,BLUE,TURQUO,MULTICOLOR,BL",39.98,39.98,TRUE,PEWTER,ONLINE ONLY: 27% OFF,9 US
8876,2017-01-16T15:30:16Z,2019-04-17T06:24:12Z,EASY STREET NATARA WOMEN WW OPEN-TOE SY,EASY STREET,SHOES,"GRAY,BLUE,TURQUO,MULTICOLOR,BL",59.95,59.95,FALSE,WHITE,ONLINE ONLY,11 WW
8877,2017-01-16T15:30:16Z,2019-04-17T06:24:12Z,EASY STREET NATARA WOMEN WW OPEN-TOE SY,EASY STREET,SHOES,"GRAY,BLUE,TURQUO,MULTICOLOR,BL",39.99,39.99,TRUE,WHITE,ONLINE ONLY: 33% OFF,8.5 W US
8878,2017-01-16T15:30:16Z,2019-04-17T06:24:12Z,EASY STREET NATARA WOMEN WW OPEN-TOE SY,EASY STREET,SHOES,"GRAY,BLUE,TURQUO,MULTICOLOR,BL",31.99,31.99,FALSE,BLACK,ONLINE ONLY: 42% OFF,9 WIDE
8879,2017-01-16T15:30:16Z,2019-04-17T06:24:12Z,EASY STREET NATARA WOMEN WW OPEN-TOE SY,EASY STREET,SHOES,"GRAY,BLUE,TURQUO,MULTICOLOR,BL",93.32,93.32,TRUE,TURQUOISE FABRIC/GORE,ONLINE ONLY,12 M
8880,2017-01-16T15:30:16Z,2019-04-17T06:24:12Z,EASY STREET NATARA WOMEN WW OPEN-TOE SY,EASY STREET,SHOES,"GRAY,BLUE,TURQUO,MULTICOLOR,BL",41.21,41.21,TRUE,BLACK,ONLINE ONLY: 25% OFF,7.5
8881,2017-01-16T15:30:16Z,2019-04-17T06:24:12Z,EASY STREET NATARA WOMEN WW OPEN-TOE SY,EASY STREET,SHOES,"GRAY,BLUE,TURQUO,MULTICOLOR,BL",306.65,306.65,FALSE,WHITE,ONLINE ONLY,11 W
8882,2017-01-16T15:30:16Z,2019-04-17T06:24:12Z,EASY STREET NATARA WOMEN WW OPEN-TOE SY,EASY STREET,SHOES,"GRAY,BLUE,TURQUO,MULTICOLOR,BL",47.32,47.32,TRUE,NATURAL FABRIC/GORE,ONLINE ONLY,5 M
8883,2017-01-16T15:30:16Z,2019-04-17T06:24:12Z,EASY STREET NATARA WOMEN WW OPEN-TOE SY,EASY STREET,SHOES,"GRAY,BLUE,TURQUO,MULTICOLOR,BL",43.96,43.96,TRUE,MULTICOLOR,ONLINE ONLY: 20% OFF,5.5
8884,2017-01-16T15:30:16Z,2019-04-17T06:24:12Z,EASY STREET NATARA WOMEN WW OPEN-TOE SY,EASY STREET,SHOES,"GRAY,BLUE,TURQUO,MULTICOLOR,BL",38.64,38.64,TRUE,WHITE,ONLINE ONLY,5 M
8885,2017-01-16T15:30:16Z,2019-04-17T06:24:12Z,EASY STREET NATARA WOMEN WW OPEN-TOE SY,EASY STREET,SHOES,"GRAY,BLUE,TURQUO,MULTICOLOR,BL",52.07,52.07,FALSE,CORAL,ONLINE ONLY,US 9.5
8886,2017-01-16T15:30:16Z,2019-04-17T06:24:12Z,EASY STREET NATARA WOMEN WW OPEN-TOE SY,EASY STREET,SHOES,"GRAY,BLUE,TURQUO,MULTICOLOR,BL",74.65,74.65,FALSE,WHITE,ONLINE ONLY,6.5 N
8887,2017-01-16T15:30:16Z,2019-04-17T06:24:12Z,EASY STREET NATARA WOMEN WW OPEN-TOE SY,EASY STREET,SHOES,"GRAY,BLUE,TURQUO,MULTICOLOR,BL",16.99,16.99,TRUE,WHITE,ONLINE ONLY,7.5
8888,2017-01-16T15:30:16Z,2019-04-17T06:24:12Z,EASY STREET NATARA WOMEN WW OPEN-TOE SY,EASY STREET,SHOES,"GRAY,BLUE,TURQUO,MULTICOLOR,BL",47.44,47.44,TRUE,BLUE,ONLINE ONLY,8 WW
8889,2016-10-19T07:56:10Z,2019-04-17T06:07:24Z,DR. MARTENS WOMEN S 1460 8-EYE BLACK HI,DR. MARTENS,SHOES,"BLACK PATENT,NAVY SMOOTH,BLACK",119.95,119.95,FALSE,BLACK,ONLINE ONLY,6M
8890,2016-11-04T03:11:05Z,2019-04-17T04:19:44Z,ELLIE SHOES E-652-OXFORD 6 STILETTO HEE,ELLIE,SHOES,BLACK,110,110,TRUE,BLACK,ONLINE ONLY,9
8891,2017-01-27T01:26:40Z,2019-04-17T03:18:33Z,NEW BALANCE WOMEN S WC1296BP BLUE/RED/G,NEW BALANCE,SHOES,"BLUEREDGREEN,BLUE/RED/GREEN",56.13,56.13,FALSE,BLUE/RED/GREEN,ONLINE ONLY: 57% OFF,7.5W
8892,2017-01-27T01:26:40Z,2019-04-17T03:18:33Z,NEW BALANCE WOMEN S WC1296BP BLUE/RED/G,NEW BALANCE,SHOES,"BLUEREDGREEN,BLUE/RED/GREEN",59.15,59.15,TRUE,BLUE/RED/GREEN,ONLINE ONLY: 54% OFF,6.5W
8893,2017-01-27T01:26:40Z,2019-04-17T03:18:33Z,NEW BALANCE WOMEN S WC1296BP BLUE/RED/G,NEW BALANCE,SHOES,"BLUEREDGREEN,BLUE/RED/GREEN",58.55,58.55,FALSE,BLUE/RED/GREEN,ONLINE ONLY: 55% OFF,6.5M
8894,2016-10-05T22:24:44Z,2019-04-17T02:08:05Z,WOMEN S PLEASER STARDUST 808T ANKLE-STR,PLEASER,SHOES,"CLEAR AND BLACK,CLEAR AND PURP",87.95,87.95,TRUE,CLEAR PVC/BLACK/CLEAR,ONLINE ONLY,10
8895,2017-01-14T19:22:50Z,2019-04-17T02:02:49Z,WOMEN S CROCS PATRICIA,CROCS,SHOES,"BROWN,KHAKI/PEARL,BLACK,PEARL,",44.99,44.99,TRUE,NAVY/SMOKE,ONLINE ONLY,4
8896,2017-01-14T19:22:50Z,2019-04-17T02:02:49Z,WOMEN S CROCS PATRICIA,CROCS,SHOES,"BROWN,KHAKI/PEARL,BLACK,PEARL,",44.99,44.99,TRUE,BLACK/BLACK,ONLINE ONLY,8M
8897,2017-01-14T19:22:50Z,2019-04-17T02:02:49Z,WOMEN S CROCS PATRICIA,CROCS,SHOES,"BROWN,KHAKI/PEARL,BLACK,PEARL,",41.99,41.99,TRUE,OYSTER/GOLD,ONLINE ONLY,9
8898,2017-01-14T19:22:50Z,2019-04-17T02:02:49Z,WOMEN S CROCS PATRICIA,CROCS,SHOES,"BROWN,KHAKI/PEARL,BLACK,PEARL,",44.99,44.99,TRUE,KHAKI/PEARL,ONLINE ONLY,5
8899,2017-01-14T19:22:50Z,2019-04-17T02:02:49Z,WOMEN S CROCS PATRICIA,CROCS,SHOES,"BROWN,KHAKI/PEARL,BLACK,PEARL,",41.99,41.99,TRUE,OYSTER/GOLD,ONLINE ONLY,4
8900,2017-01-14T19:22:50Z,2019-04-17T02:02:49Z,WOMEN S CROCS PATRICIA,CROCS,SHOES,"BROWN,KHAKI/PEARL,BLACK,PEARL,",44.99,44.99,TRUE,KHAKI/PEARL,ONLINE ONLY,8
8901,2017-01-14T19:22:50Z,2019-04-17T02:02:49Z,WOMEN S CROCS PATRICIA,CROCS,SHOES,"BROWN,KHAKI/PEARL,BLACK,PEARL,",41.99,41.99,TRUE,OYSTER/GOLD,ONLINE ONLY,6
8902,2017-01-14T19:22:50Z,2019-04-17T02:02:49Z,WOMEN S CROCS PATRICIA,CROCS,SHOES,"BROWN,KHAKI/PEARL,BLACK,PEARL,",44.99,44.99,TRUE,KHAKI/PEARL,ONLINE ONLY,7
8903,2017-01-14T19:22:50Z,2019-04-17T02:02:49Z,WOMEN S CROCS PATRICIA,CROCS,SHOES,"BROWN,KHAKI/PEARL,BLACK,PEARL,",44.99,44.99,TRUE,NAVY/SMOKE,ONLINE ONLY,9
8904,2017-01-14T19:22:50Z,2019-04-17T02:02:49Z,WOMEN S CROCS PATRICIA,CROCS,SHOES,"BROWN,KHAKI/PEARL,BLACK,PEARL,",44.99,44.99,TRUE,NAVY/SMOKE,ONLINE ONLY,11
8905,2017-01-14T19:22:50Z,2019-04-17T02:02:49Z,WOMEN S CROCS PATRICIA,CROCS,SHOES,"BROWN,KHAKI/PEARL,BLACK,PEARL,",44.99,44.99,TRUE,WHITE,ONLINE ONLY,6 STANDARD
8906,2017-01-14T19:22:50Z,2019-04-17T02:02:49Z,WOMEN S CROCS PATRICIA,CROCS,SHOES,"BROWN,KHAKI/PEARL,BLACK,PEARL,",41.99,41.99,TRUE,OYSTER/GOLD,ONLINE ONLY,11
8907,2017-01-14T19:22:50Z,2019-04-17T02:02:49Z,WOMEN S CROCS PATRICIA,CROCS,SHOES,"BROWN,KHAKI/PEARL,BLACK,PEARL,",41.99,41.99,TRUE,OYSTER/GOLD,ONLINE ONLY,5
8908,2017-01-14T19:22:50Z,2019-04-17T02:02:49Z,WOMEN S CROCS PATRICIA,CROCS,SHOES,"BROWN,KHAKI/PEARL,BLACK,PEARL,",44.99,44.99,TRUE,KHAKI/PEARL,ONLINE ONLY,6
8909,2017-01-14T19:22:50Z,2019-04-17T02:02:49Z,WOMEN S CROCS PATRICIA,CROCS,SHOES,"BROWN,KHAKI/PEARL,BLACK,PEARL,",44.99,44.99,TRUE,WHITE,ONLINE ONLY,11
8910,2017-01-14T19:22:50Z,2019-04-17T02:02:49Z,WOMEN S CROCS PATRICIA,CROCS,SHOES,"BROWN,KHAKI/PEARL,BLACK,PEARL,",44.99,44.99,TRUE,BLACK/BLACK,ONLINE ONLY,7M
8911,2017-01-14T19:22:50Z,2019-04-17T02:02:49Z,WOMEN S CROCS PATRICIA,CROCS,SHOES,"BROWN,KHAKI/PEARL,BLACK,PEARL,",44.99,44.99,TRUE,KHAKI/PEARL WHITE,ONLINE ONLY,10M
8912,2017-01-14T19:22:50Z,2019-04-17T02:02:49Z,WOMEN S CROCS PATRICIA,CROCS,SHOES,"BROWN,KHAKI/PEARL,BLACK,PEARL,",44.99,44.99,TRUE,BLACK/BLACK,ONLINE ONLY,9M
8913,2017-01-14T19:22:50Z,2019-04-17T02:02:49Z,WOMEN S CROCS PATRICIA,CROCS,SHOES,"BROWN,KHAKI/PEARL,BLACK,PEARL,",41.99,41.99,TRUE,OYSTER/GOLD,ONLINE ONLY,8
8914,2017-01-14T19:22:50Z,2019-04-17T02:02:49Z,WOMEN S CROCS PATRICIA,CROCS,SHOES,"BROWN,KHAKI/PEARL,BLACK,PEARL,",44.99,44.99,TRUE,NAVY/SMOKE,ONLINE ONLY,7
8915,2017-01-14T19:22:50Z,2019-04-17T02:02:49Z,WOMEN S CROCS PATRICIA,CROCS,SHOES,"BROWN,KHAKI/PEARL,BLACK,PEARL,",44.99,44.99,TRUE,KHAKI/PEARL,ONLINE ONLY,9
8916,2017-01-14T19:22:50Z,2019-04-17T02:02:49Z,WOMEN S CROCS PATRICIA,CROCS,SHOES,"BROWN,KHAKI/PEARL,BLACK,PEARL,",44.99,44.99,TRUE,NAVY/SMOKE,ONLINE ONLY,6
8917,2017-01-14T19:22:50Z,2019-04-17T02:02:49Z,WOMEN S CROCS PATRICIA,CROCS,SHOES,"BROWN,KHAKI/PEARL,BLACK,PEARL,",44.99,44.99,TRUE,NAVY/SMOKE,ONLINE ONLY,5
8918,2017-01-14T19:22:50Z,2019-04-17T02:02:49Z,WOMEN S CROCS PATRICIA,CROCS,SHOES,"BROWN,KHAKI/PEARL,BLACK,PEARL,",41.99,41.99,TRUE,OYSTER/GOLD,ONLINE ONLY,7
8919,2017-01-14T19:22:50Z,2019-04-17T02:02:49Z,WOMEN S CROCS PATRICIA,CROCS,SHOES,"BROWN,KHAKI/PEARL,BLACK,PEARL,",44.99,44.99,TRUE,WHITE,ONLINE ONLY,4
8920,2017-01-14T19:22:50Z,2019-04-17T02:02:49Z,WOMEN S CROCS PATRICIA,CROCS,SHOES,"BROWN,KHAKI/PEARL,BLACK,PEARL,",44.99,44.99,TRUE,NAVY/SMOKE,ONLINE ONLY,8
8921,2017-01-14T19:22:50Z,2019-04-17T02:02:49Z,WOMEN S CROCS PATRICIA,CROCS,SHOES,"BROWN,KHAKI/PEARL,BLACK,PEARL,",44.99,44.99,TRUE,BLACK/BLACK,ONLINE ONLY,5 STANDARD
8922,2017-01-14T19:22:50Z,2019-04-17T02:02:49Z,WOMEN S CROCS PATRICIA,CROCS,SHOES,"BROWN,KHAKI/PEARL,BLACK,PEARL,",44.99,44.99,TRUE,BLACK/BLACK,ONLINE ONLY,10M
8923,2017-01-14T19:22:50Z,2019-04-17T02:02:49Z,WOMEN S CROCS PATRICIA,CROCS,SHOES,"BROWN,KHAKI/PEARL,BLACK,PEARL,",41.99,41.99,TRUE,OYSTER/GOLD,ONLINE ONLY,10
