dateAdded,dateUpdated,brand,categories,primaryCategories,colors,ean / upc,name,prices.amountMax,prices.amountMin,prices.availability,prices.dateSeen,prices.offer,prices.size,sizes
2015-09-21T12:30:05Z,2019-04-04T06:10:20Z,Propet,"Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,Sandals,Propet,Fashion Brands,All Women's Shoes","Apparel & Accessories,Shoes","Bone Smooth,Bronze,Brown,Purple Rebel,Dsty Tp Nb,Blue,Pearl Pewter,Teak Brown,Dusty Taupe Nubuck,Black,White Grain,White,Metallic,Purple,Pewter,Coral,Teak Brown Smooth,Royal Blue,Blue Full Grain Leather,Bone,Sunshine Yellow,Off-White,Black Grain,Pearl Pewter Leather",756000000000.00,Women's Propet Breeze Walker,76.95,76.95,TRUE,"2019-02-28T20:00:00Z,2019-04-07T08:00:00Z",Online only,8.5,"9.5,8.5 4e,9 4E,7 4E,7.5 4E,5.5M,6.5 4E,9.5 4E,11 4E,10,11,8 4E,12,13,6 4E,9.5-2E,6 X-Wide,5B,10.5,5,6,7,8 XX-Wide,8,9,12 4E,5.5,6.5,7.5,8.5"
2015-09-21T12:30:05Z,2019-04-04T06:10:20Z,Propet,"Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,Sandals,Propet,Fashion Brands,All Women's Shoes","Apparel & Accessories,Shoes","Bone Smooth,Bronze,Brown,Purple Rebel,Dsty Tp Nb,Blue,Pearl Pewter,Teak Brown,Dusty Taupe Nubuck,Black,White Grain,White,Metallic,Purple,Pewter,Coral,Teak Brown Smooth,Royal Blue,Blue Full Grain Leather,Bone,Sunshine Yellow,Off-White,Black Grain,Pearl Pewter Leather",756000000000.00,Women's Propet Breeze Walker,76.95,76.95,TRUE,"2019-02-28T20:00:00Z,2019-04-03T08:00:00Z,2019-04-07T08:00:00Z",Online only,10.5,"9.5,8.5 4e,9 4E,7 4E,7.5 4E,5.5M,6.5 4E,9.5 4E,11 4E,10,11,8 4E,12,13,6 4E,9.5-2E,6 X-Wide,5B,10.5,5,6,7,8 XX-Wide,8,9,12 4E,5.5,6.5,7.5,8.5"
2015-09-21T12:30:05Z,2019-04-04T06:10:20Z,Propet,"Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,Sandals,Propet,Fashion Brands,All Women's Shoes","Apparel & Accessories,Shoes","Bone Smooth,Bronze,Brown,Purple Rebel,Dsty Tp Nb,Blue,Pearl Pewter,Teak Brown,Dusty Taupe Nubuck,Black,White Grain,White,Metallic,Purple,Pewter,Coral,Teak Brown Smooth,Royal Blue,Blue Full Grain Leather,Bone,Sunshine Yellow,Off-White,Black Grain,Pearl Pewter Leather",756000000000.00,Women's Propet Breeze Walker,60.97,60.97,TRUE,2019-02-28T20:00:00Z,Online only,11,"9.5,8.5 4e,9 4E,7 4E,7.5 4E,5.5M,6.5 4E,9.5 4E,11 4E,10,11,8 4E,12,13,6 4E,9.5-2E,6 X-Wide,5B,10.5,5,6,7,8 XX-Wide,8,9,12 4E,5.5,6.5,7.5,8.5"
2015-09-21T12:30:05Z,2019-04-04T06:10:20Z,Propet,"Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,Sandals,Propet,Fashion Brands,All Women's Shoes","Apparel & Accessories,Shoes","Bone Smooth,Bronze,Brown,Purple Rebel,Dsty Tp Nb,Blue,Pearl Pewter,Teak Brown,Dusty Taupe Nubuck,Black,White Grain,White,Metallic,Purple,Pewter,Coral,Teak Brown Smooth,Royal Blue,Blue Full Grain Leather,Bone,Sunshine Yellow,Off-White,Black Grain,Pearl Pewter Leather",756000000000.00,Women's Propet Breeze Walker,76.95,76.95,TRUE,"2019-02-28T20:00:00Z,2019-04-03T08:00:00Z,2019-04-07T08:00:00Z",Online only,8,"9.5,8.5 4e,9 4E,7 4E,7.5 4E,5.5M,6.5 4E,9.5 4E,11 4E,10,11,8 4E,12,13,6 4E,9.5-2E,6 X-Wide,5B,10.5,5,6,7,8 XX-Wide,8,9,12 4E,5.5,6.5,7.5,8.5"
2015-09-21T12:30:05Z,2019-04-04T06:10:20Z,Propet,"Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,Sandals,Propet,Fashion Brands,All Women's Shoes","Apparel & Accessories,Shoes","Bone Smooth,Bronze,Brown,Purple Rebel,Dsty Tp Nb,Blue,Pearl Pewter,Teak Brown,Dusty Taupe Nubuck,Black,White Grain,White,Metallic,Purple,Pewter,Coral,Teak Brown Smooth,Royal Blue,Blue Full Grain Leather,Bone,Sunshine Yellow,Off-White,Black Grain,Pearl Pewter Leather",756000000000.00,Women's Propet Breeze Walker,76.95,76.95,TRUE,"2019-02-28T20:00:00Z,2019-04-07T08:00:00Z",Online only,12,"9.5,8.5 4e,9 4E,7 4E,7.5 4E,5.5M,6.5 4E,9.5 4E,11 4E,10,11,8 4E,12,13,6 4E,9.5-2E,6 X-Wide,5B,10.5,5,6,7,8 XX-Wide,8,9,12 4E,5.5,6.5,7.5,8.5"
2015-09-21T12:30:05Z,2019-04-04T06:10:20Z,Propet,"Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,Sandals,Propet,Fashion Brands,All Women's Shoes","Apparel & Accessories,Shoes","Bone Smooth,Bronze,Brown,Purple Rebel,Dsty Tp Nb,Blue,Pearl Pewter,Teak Brown,Dusty Taupe Nubuck,Black,White Grain,White,Metallic,Purple,Pewter,Coral,Teak Brown Smooth,Royal Blue,Blue Full Grain Leather,Bone,Sunshine Yellow,Off-White,Black Grain,Pearl Pewter Leather",756000000000.00,Women's Propet Breeze Walker,59.89,59.89,TRUE,2019-04-03T08:00:00Z,Online only,6,"9.5,8.5 4e,9 4E,7 4E,7.5 4E,5.5M,6.5 4E,9.5 4E,11 4E,10,11,8 4E,12,13,6 4E,9.5-2E,6 X-Wide,5B,10.5,5,6,7,8 XX-Wide,8,9,12 4E,5.5,6.5,7.5,8.5"
2015-09-21T12:30:05Z,2019-04-04T06:10:20Z,Propet,"Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,Sandals,Propet,Fashion Brands,All Women's Shoes","Apparel & Accessories,Shoes","Bone Smooth,Bronze,Brown,Purple Rebel,Dsty Tp Nb,Blue,Pearl Pewter,Teak Brown,Dusty Taupe Nubuck,Black,White Grain,White,Metallic,Purple,Pewter,Coral,Teak Brown Smooth,Royal Blue,Blue Full Grain Leather,Bone,Sunshine Yellow,Off-White,Black Grain,Pearl Pewter Leather",756000000000.00,Women's Propet Breeze Walker,45.32,45.32,TRUE,2019-04-07T08:00:00Z,Online only: 50% off,6.5,"9.5,8.5 4e,9 4E,7 4E,7.5 4E,5.5M,6.5 4E,9.5 4E,11 4E,10,11,8 4E,12,13,6 4E,9.5-2E,6 X-Wide,5B,10.5,5,6,7,8 XX-Wide,8,9,12 4E,5.5,6.5,7.5,8.5"
2015-09-21T12:30:05Z,2019-04-04T06:10:20Z,Propet,"Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,Sandals,Propet,Fashion Brands,All Women's Shoes","Apparel & Accessories,Shoes","Bone Smooth,Bronze,Brown,Purple Rebel,Dsty Tp Nb,Blue,Pearl Pewter,Teak Brown,Dusty Taupe Nubuck,Black,White Grain,White,Metallic,Purple,Pewter,Coral,Teak Brown Smooth,Royal Blue,Blue Full Grain Leather,Bone,Sunshine Yellow,Off-White,Black Grain,Pearl Pewter Leather",756000000000.00,Women's Propet Breeze Walker,58.98,58.98,TRUE,2019-04-07T08:00:00Z,Online only,6.5,"9.5,8.5 4e,9 4E,7 4E,7.5 4E,5.5M,6.5 4E,9.5 4E,11 4E,10,11,8 4E,12,13,6 4E,9.5-2E,6 X-Wide,5B,10.5,5,6,7,8 XX-Wide,8,9,12 4E,5.5,6.5,7.5,8.5"
2015-09-21T12:30:05Z,2019-04-04T06:10:20Z,Propet,"Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,Sandals,Propet,Fashion Brands,All Women's Shoes","Apparel & Accessories,Shoes","Bone Smooth,Bronze,Brown,Purple Rebel,Dsty Tp Nb,Blue,Pearl Pewter,Teak Brown,Dusty Taupe Nubuck,Black,White Grain,White,Metallic,Purple,Pewter,Coral,Teak Brown Smooth,Royal Blue,Blue Full Grain Leather,Bone,Sunshine Yellow,Off-White,Black Grain,Pearl Pewter Leather",756000000000.00,Women's Propet Breeze Walker,59.96,59.96,TRUE,2019-04-07T08:00:00Z,Online only: 20% off,10,"9.5,8.5 4e,9 4E,7 4E,7.5 4E,5.5M,6.5 4E,9.5 4E,11 4E,10,11,8 4E,12,13,6 4E,9.5-2E,6 X-Wide,5B,10.5,5,6,7,8 XX-Wide,8,9,12 4E,5.5,6.5,7.5,8.5"
2015-09-21T12:30:05Z,2019-04-04T06:10:20Z,Propet,"Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,Sandals,Propet,Fashion Brands,All Women's Shoes","Apparel & Accessories,Shoes","Bone Smooth,Bronze,Brown,Purple Rebel,Dsty Tp Nb,Blue,Pearl Pewter,Teak Brown,Dusty Taupe Nubuck,Black,White Grain,White,Metallic,Purple,Pewter,Coral,Teak Brown Smooth,Royal Blue,Blue Full Grain Leather,Bone,Sunshine Yellow,Off-White,Black Grain,Pearl Pewter Leather",756000000000.00,Women's Propet Breeze Walker,76.95,76.95,TRUE,"2019-02-28T20:00:00Z,2019-04-03T08:00:00Z,2019-04-07T08:00:00Z",Online only,9.5,"9.5,8.5 4e,9 4E,7 4E,7.5 4E,5.5M,6.5 4E,9.5 4E,11 4E,10,11,8 4E,12,13,6 4E,9.5-2E,6 X-Wide,5B,10.5,5,6,7,8 XX-Wide,8,9,12 4E,5.5,6.5,7.5,8.5"
2015-09-21T12:30:05Z,2019-04-04T06:10:20Z,Propet,"Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,Sandals,Propet,Fashion Brands,All Women's Shoes","Apparel & Accessories,Shoes","Bone Smooth,Bronze,Brown,Purple Rebel,Dsty Tp Nb,Blue,Pearl Pewter,Teak Brown,Dusty Taupe Nubuck,Black,White Grain,White,Metallic,Purple,Pewter,Coral,Teak Brown Smooth,Royal Blue,Blue Full Grain Leather,Bone,Sunshine Yellow,Off-White,Black Grain,Pearl Pewter Leather",756000000000.00,Women's Propet Breeze Walker,23.78,23.78,FALSE,2019-04-03T08:00:00Z,Online only,6.5,"9.5,8.5 4e,9 4E,7 4E,7.5 4E,5.5M,6.5 4E,9.5 4E,11 4E,10,11,8 4E,12,13,6 4E,9.5-2E,6 X-Wide,5B,10.5,5,6,7,8 XX-Wide,8,9,12 4E,5.5,6.5,7.5,8.5"
2015-09-21T12:30:05Z,2019-04-04T06:10:20Z,Propet,"Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,Sandals,Propet,Fashion Brands,All Women's Shoes","Apparel & Accessories,Shoes","Bone Smooth,Bronze,Brown,Purple Rebel,Dsty Tp Nb,Blue,Pearl Pewter,Teak Brown,Dusty Taupe Nubuck,Black,White Grain,White,Metallic,Purple,Pewter,Coral,Teak Brown Smooth,Royal Blue,Blue Full Grain Leather,Bone,Sunshine Yellow,Off-White,Black Grain,Pearl Pewter Leather",756000000000.00,Women's Propet Breeze Walker,76.95,76.95,TRUE,"2019-04-03T08:00:00Z,2019-02-28T20:00:00Z,2019-04-07T08:00:00Z",Online only,11,"9.5,8.5 4e,9 4E,7 4E,7.5 4E,5.5M,6.5 4E,9.5 4E,11 4E,10,11,8 4E,12,13,6 4E,9.5-2E,6 X-Wide,5B,10.5,5,6,7,8 XX-Wide,8,9,12 4E,5.5,6.5,7.5,8.5"
2015-09-21T12:30:05Z,2019-04-04T06:10:20Z,Propet,"Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,Sandals,Propet,Fashion Brands,All Women's Shoes","Apparel & Accessories,Shoes","Bone Smooth,Bronze,Brown,Purple Rebel,Dsty Tp Nb,Blue,Pearl Pewter,Teak Brown,Dusty Taupe Nubuck,Black,White Grain,White,Metallic,Purple,Pewter,Coral,Teak Brown Smooth,Royal Blue,Blue Full Grain Leather,Bone,Sunshine Yellow,Off-White,Black Grain,Pearl Pewter Leather",756000000000.00,Women's Propet Breeze Walker,76.95,76.95,TRUE,"2019-02-28T20:00:00Z,2019-04-07T08:00:00Z",Online only,12,"9.5,8.5 4e,9 4E,7 4E,7.5 4E,5.5M,6.5 4E,9.5 4E,11 4E,10,11,8 4E,12,13,6 4E,9.5-2E,6 X-Wide,5B,10.5,5,6,7,8 XX-Wide,8,9,12 4E,5.5,6.5,7.5,8.5"
2015-09-21T12:30:05Z,2019-04-04T06:10:20Z,Propet,"Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,Sandals,Propet,Fashion Brands,All Women's Shoes","Apparel & Accessories,Shoes","Bone Smooth,Bronze,Brown,Purple Rebel,Dsty Tp Nb,Blue,Pearl Pewter,Teak Brown,Dusty Taupe Nubuck,Black,White Grain,White,Metallic,Purple,Pewter,Coral,Teak Brown Smooth,Royal Blue,Blue Full Grain Leather,Bone,Sunshine Yellow,Off-White,Black Grain,Pearl Pewter Leather",756000000000.00,Women's Propet Breeze Walker,76.95,76.95,TRUE,2019-04-07T08:00:00Z,Online only,6,"9.5,8.5 4e,9 4E,7 4E,7.5 4E,5.5M,6.5 4E,9.5 4E,11 4E,10,11,8 4E,12,13,6 4E,9.5-2E,6 X-Wide,5B,10.5,5,6,7,8 XX-Wide,8,9,12 4E,5.5,6.5,7.5,8.5"
2015-09-21T12:30:05Z,2019-04-04T06:10:20Z,Propet,"Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,Sandals,Propet,Fashion Brands,All Women's Shoes","Apparel & Accessories,Shoes","Bone Smooth,Bronze,Brown,Purple Rebel,Dsty Tp Nb,Blue,Pearl Pewter,Teak Brown,Dusty Taupe Nubuck,Black,White Grain,White,Metallic,Purple,Pewter,Coral,Teak Brown Smooth,Royal Blue,Blue Full Grain Leather,Bone,Sunshine Yellow,Off-White,Black Grain,Pearl Pewter Leather",756000000000.00,Women's Propet Breeze Walker,14.23,14.23,TRUE,2019-02-28T20:00:00Z,Online only,6,"9.5,8.5 4e,9 4E,7 4E,7.5 4E,5.5M,6.5 4E,9.5 4E,11 4E,10,11,8 4E,12,13,6 4E,9.5-2E,6 X-Wide,5B,10.5,5,6,7,8 XX-Wide,8,9,12 4E,5.5,6.5,7.5,8.5"
2015-09-21T12:30:05Z,2019-04-04T06:10:20Z,Propet,"Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,Sandals,Propet,Fashion Brands,All Women's Shoes","Apparel & Accessories,Shoes","Bone Smooth,Bronze,Brown,Purple Rebel,Dsty Tp Nb,Blue,Pearl Pewter,Teak Brown,Dusty Taupe Nubuck,Black,White Grain,White,Metallic,Purple,Pewter,Coral,Teak Brown Smooth,Royal Blue,Blue Full Grain Leather,Bone,Sunshine Yellow,Off-White,Black Grain,Pearl Pewter Leather",756000000000.00,Women's Propet Breeze Walker,76.95,76.95,TRUE,"2019-02-28T20:00:00Z,2019-04-03T08:00:00Z,2019-04-07T08:00:00Z",Online only,6.5,"9.5,8.5 4e,9 4E,7 4E,7.5 4E,5.5M,6.5 4E,9.5 4E,11 4E,10,11,8 4E,12,13,6 4E,9.5-2E,6 X-Wide,5B,10.5,5,6,7,8 XX-Wide,8,9,12 4E,5.5,6.5,7.5,8.5"
2015-09-21T12:30:05Z,2019-04-04T06:10:20Z,Propet,"Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,Sandals,Propet,Fashion Brands,All Women's Shoes","Apparel & Accessories,Shoes","Bone Smooth,Bronze,Brown,Purple Rebel,Dsty Tp Nb,Blue,Pearl Pewter,Teak Brown,Dusty Taupe Nubuck,Black,White Grain,White,Metallic,Purple,Pewter,Coral,Teak Brown Smooth,Royal Blue,Blue Full Grain Leather,Bone,Sunshine Yellow,Off-White,Black Grain,Pearl Pewter Leather",756000000000.00,Women's Propet Breeze Walker,76.95,76.95,TRUE,"2019-02-28T20:00:00Z,2019-04-03T08:00:00Z,2019-04-07T08:00:00Z",Online only,12,"9.5,8.5 4e,9 4E,7 4E,7.5 4E,5.5M,6.5 4E,9.5 4E,11 4E,10,11,8 4E,12,13,6 4E,9.5-2E,6 X-Wide,5B,10.5,5,6,7,8 XX-Wide,8,9,12 4E,5.5,6.5,7.5,8.5"
2015-09-21T12:30:05Z,2019-04-04T06:10:20Z,Propet,"Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,Sandals,Propet,Fashion Brands,All Women's Shoes","Apparel & Accessories,Shoes","Bone Smooth,Bronze,Brown,Purple Rebel,Dsty Tp Nb,Blue,Pearl Pewter,Teak Brown,Dusty Taupe Nubuck,Black,White Grain,White,Metallic,Purple,Pewter,Coral,Teak Brown Smooth,Royal Blue,Blue Full Grain Leather,Bone,Sunshine Yellow,Off-White,Black Grain,Pearl Pewter Leather",756000000000.00,Women's Propet Breeze Walker,76.95,76.95,TRUE,"2019-02-28T20:00:00Z,2019-04-07T08:00:00Z",Online only,9,"9.5,8.5 4e,9 4E,7 4E,7.5 4E,5.5M,6.5 4E,9.5 4E,11 4E,10,11,8 4E,12,13,6 4E,9.5-2E,6 X-Wide,5B,10.5,5,6,7,8 XX-Wide,8,9,12 4E,5.5,6.5,7.5,8.5"
2015-09-21T12:30:05Z,2019-04-04T06:10:20Z,Propet,"Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,Sandals,Propet,Fashion Brands,All Women's Shoes","Apparel & Accessories,Shoes","Bone Smooth,Bronze,Brown,Purple Rebel,Dsty Tp Nb,Blue,Pearl Pewter,Teak Brown,Dusty Taupe Nubuck,Black,White Grain,White,Metallic,Purple,Pewter,Coral,Teak Brown Smooth,Royal Blue,Blue Full Grain Leather,Bone,Sunshine Yellow,Off-White,Black Grain,Pearl Pewter Leather",756000000000.00,Women's Propet Breeze Walker,27.99,27.99,TRUE,2019-02-28T20:00:00Z,Online only: 20% off,7.5,"9.5,8.5 4e,9 4E,7 4E,7.5 4E,5.5M,6.5 4E,9.5 4E,11 4E,10,11,8 4E,12,13,6 4E,9.5-2E,6 X-Wide,5B,10.5,5,6,7,8 XX-Wide,8,9,12 4E,5.5,6.5,7.5,8.5"
2015-09-21T12:30:05Z,2019-04-04T06:10:20Z,Propet,"Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,Sandals,Propet,Fashion Brands,All Women's Shoes","Apparel & Accessories,Shoes","Bone Smooth,Bronze,Brown,Purple Rebel,Dsty Tp Nb,Blue,Pearl Pewter,Teak Brown,Dusty Taupe Nubuck,Black,White Grain,White,Metallic,Purple,Pewter,Coral,Teak Brown Smooth,Royal Blue,Blue Full Grain Leather,Bone,Sunshine Yellow,Off-White,Black Grain,Pearl Pewter Leather",756000000000.00,Women's Propet Breeze Walker,76.95,76.95,TRUE,"2019-02-28T20:00:00Z,2019-04-03T08:00:00Z,2019-04-07T08:00:00Z",Online only,9,"9.5,8.5 4e,9 4E,7 4E,7.5 4E,5.5M,6.5 4E,9.5 4E,11 4E,10,11,8 4E,12,13,6 4E,9.5-2E,6 X-Wide,5B,10.5,5,6,7,8 XX-Wide,8,9,12 4E,5.5,6.5,7.5,8.5"
2015-09-21T12:30:05Z,2019-04-04T06:10:20Z,Propet,"Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,Sandals,Propet,Fashion Brands,All Women's Shoes","Apparel & Accessories,Shoes","Bone Smooth,Bronze,Brown,Purple Rebel,Dsty Tp Nb,Blue,Pearl Pewter,Teak Brown,Dusty Taupe Nubuck,Black,White Grain,White,Metallic,Purple,Pewter,Coral,Teak Brown Smooth,Royal Blue,Blue Full Grain Leather,Bone,Sunshine Yellow,Off-White,Black Grain,Pearl Pewter Leather",756000000000.00,Women's Propet Breeze Walker,55.6,55.6,TRUE,2019-04-07T08:00:00Z,Online only,13,"9.5,8.5 4e,9 4E,7 4E,7.5 4E,5.5M,6.5 4E,9.5 4E,11 4E,10,11,8 4E,12,13,6 4E,9.5-2E,6 X-Wide,5B,10.5,5,6,7,8 XX-Wide,8,9,12 4E,5.5,6.5,7.5,8.5"
2015-09-21T12:30:05Z,2019-04-04T06:10:20Z,Propet,"Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,Sandals,Propet,Fashion Brands,All Women's Shoes","Apparel & Accessories,Shoes","Bone Smooth,Bronze,Brown,Purple Rebel,Dsty Tp Nb,Blue,Pearl Pewter,Teak Brown,Dusty Taupe Nubuck,Black,White Grain,White,Metallic,Purple,Pewter,Coral,Teak Brown Smooth,Royal Blue,Blue Full Grain Leather,Bone,Sunshine Yellow,Off-White,Black Grain,Pearl Pewter Leather",756000000000.00,Women's Propet Breeze Walker,76.95,76.95,TRUE,"2019-02-28T20:00:00Z,2019-04-07T08:00:00Z",Online only,8,"9.5,8.5 4e,9 4E,7 4E,7.5 4E,5.5M,6.5 4E,9.5 4E,11 4E,10,11,8 4E,12,13,6 4E,9.5-2E,6 X-Wide,5B,10.5,5,6,7,8 XX-Wide,8,9,12 4E,5.5,6.5,7.5,8.5"
2015-09-21T12:30:05Z,2019-04-04T06:10:20Z,Propet,"Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,Sandals,Propet,Fashion Brands,All Women's Shoes","Apparel & Accessories,Shoes","Bone Smooth,Bronze,Brown,Purple Rebel,Dsty Tp Nb,Blue,Pearl Pewter,Teak Brown,Dusty Taupe Nubuck,Black,White Grain,White,Metallic,Purple,Pewter,Coral,Teak Brown Smooth,Royal Blue,Blue Full Grain Leather,Bone,Sunshine Yellow,Off-White,Black Grain,Pearl Pewter Leather",756000000000.00,Women's Propet Breeze Walker,76.95,76.95,TRUE,"2019-02-28T20:00:00Z,2019-04-07T08:00:00Z",Online only,6.5,"9.5,8.5 4e,9 4E,7 4E,7.5 4E,5.5M,6.5 4E,9.5 4E,11 4E,10,11,8 4E,12,13,6 4E,9.5-2E,6 X-Wide,5B,10.5,5,6,7,8 XX-Wide,8,9,12 4E,5.5,6.5,7.5,8.5"
2015-09-21T12:30:05Z,2019-04-04T06:10:20Z,Propet,"Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,Sandals,Propet,Fashion Brands,All Women's Shoes","Apparel & Accessories,Shoes","Bone Smooth,Bronze,Brown,Purple Rebel,Dsty Tp Nb,Blue,Pearl Pewter,Teak Brown,Dusty Taupe Nubuck,Black,White Grain,White,Metallic,Purple,Pewter,Coral,Teak Brown Smooth,Royal Blue,Blue Full Grain Leather,Bone,Sunshine Yellow,Off-White,Black Grain,Pearl Pewter Leather",756000000000.00,Women's Propet Breeze Walker,52.47,52.47,TRUE,2019-02-28T20:00:00Z,Online only: 30% off,8.5,"9.5,8.5 4e,9 4E,7 4E,7.5 4E,5.5M,6.5 4E,9.5 4E,11 4E,10,11,8 4E,12,13,6 4E,9.5-2E,6 X-Wide,5B,10.5,5,6,7,8 XX-Wide,8,9,12 4E,5.5,6.5,7.5,8.5"
2015-09-21T12:30:05Z,2019-04-04T06:10:20Z,Propet,"Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,Sandals,Propet,Fashion Brands,All Women's Shoes","Apparel & Accessories,Shoes","Bone Smooth,Bronze,Brown,Purple Rebel,Dsty Tp Nb,Blue,Pearl Pewter,Teak Brown,Dusty Taupe Nubuck,Black,White Grain,White,Metallic,Purple,Pewter,Coral,Teak Brown Smooth,Royal Blue,Blue Full Grain Leather,Bone,Sunshine Yellow,Off-White,Black Grain,Pearl Pewter Leather",756000000000.00,Women's Propet Breeze Walker,76.95,76.95,TRUE,"2019-02-28T20:00:00Z,2019-04-03T08:00:00Z,2019-04-07T08:00:00Z",Online only,10,"9.5,8.5 4e,9 4E,7 4E,7.5 4E,5.5M,6.5 4E,9.5 4E,11 4E,10,11,8 4E,12,13,6 4E,9.5-2E,6 X-Wide,5B,10.5,5,6,7,8 XX-Wide,8,9,12 4E,5.5,6.5,7.5,8.5"
2015-09-21T12:30:05Z,2019-04-04T06:10:20Z,Propet,"Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,Sandals,Propet,Fashion Brands,All Women's Shoes","Apparel & Accessories,Shoes","Bone Smooth,Bronze,Brown,Purple Rebel,Dsty Tp Nb,Blue,Pearl Pewter,Teak Brown,Dusty Taupe Nubuck,Black,White Grain,White,Metallic,Purple,Pewter,Coral,Teak Brown Smooth,Royal Blue,Blue Full Grain Leather,Bone,Sunshine Yellow,Off-White,Black Grain,Pearl Pewter Leather",756000000000.00,Women's Propet Breeze Walker,59.72,59.72,TRUE,2019-02-28T20:00:00Z,Online only,12,"9.5,8.5 4e,9 4E,7 4E,7.5 4E,5.5M,6.5 4E,9.5 4E,11 4E,10,11,8 4E,12,13,6 4E,9.5-2E,6 X-Wide,5B,10.5,5,6,7,8 XX-Wide,8,9,12 4E,5.5,6.5,7.5,8.5"
2015-09-21T12:30:05Z,2019-04-04T06:10:20Z,Propet,"Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,Sandals,Propet,Fashion Brands,All Women's Shoes","Apparel & Accessories,Shoes","Bone Smooth,Bronze,Brown,Purple Rebel,Dsty Tp Nb,Blue,Pearl Pewter,Teak Brown,Dusty Taupe Nubuck,Black,White Grain,White,Metallic,Purple,Pewter,Coral,Teak Brown Smooth,Royal Blue,Blue Full Grain Leather,Bone,Sunshine Yellow,Off-White,Black Grain,Pearl Pewter Leather",756000000000.00,Women's Propet Breeze Walker,76.95,76.95,TRUE,"2019-02-28T20:00:00Z,2019-04-03T08:00:00Z,2019-04-07T08:00:00Z",Online only,6.5,"9.5,8.5 4e,9 4E,7 4E,7.5 4E,5.5M,6.5 4E,9.5 4E,11 4E,10,11,8 4E,12,13,6 4E,9.5-2E,6 X-Wide,5B,10.5,5,6,7,8 XX-Wide,8,9,12 4E,5.5,6.5,7.5,8.5"
2015-09-21T12:30:05Z,2019-04-04T06:10:20Z,Propet,"Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,Sandals,Propet,Fashion Brands,All Women's Shoes","Apparel & Accessories,Shoes","Bone Smooth,Bronze,Brown,Purple Rebel,Dsty Tp Nb,Blue,Pearl Pewter,Teak Brown,Dusty Taupe Nubuck,Black,White Grain,White,Metallic,Purple,Pewter,Coral,Teak Brown Smooth,Royal Blue,Blue Full Grain Leather,Bone,Sunshine Yellow,Off-White,Black Grain,Pearl Pewter Leather",756000000000.00,Women's Propet Breeze Walker,18.97,18.97,TRUE,2019-02-28T20:00:00Z,Online only: 82% off,5.5,"9.5,8.5 4e,9 4E,7 4E,7.5 4E,5.5M,6.5 4E,9.5 4E,11 4E,10,11,8 4E,12,13,6 4E,9.5-2E,6 X-Wide,5B,10.5,5,6,7,8 XX-Wide,8,9,12 4E,5.5,6.5,7.5,8.5"
